Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chr23	15200000	20200000	7	732321	14.646419999999999
chr23	15300000	20300000	6	707163	14.14326
chr23	15400000	20400000	6	707163	14.14326
chr23	15500000	20500000	6	707163	14.14326
chr23	15600000	20600000	6	707163	14.14326
chr23	15700000	20700000	6	707163	14.14326
chr23	15800000	20800000	6	707163	14.14326
chr23	15900000	20900000	6	707163	14.14326
chr23	16000000	21000000	6	707163	14.14326
chr23	16100000	21100000	6	707163	14.14326
chr23	16200000	21200000	6	707163	14.14326
chr23	16300000	21300000	6	707163	14.14326
chr23	16400000	21400000	6	707163	14.14326
chr23	16500000	21500000	6	707163	14.14326
chr23	16600000	21600000	6	707163	14.14326
chr23	16700000	21700000	6	707163	14.14326
chr23	16800000	21800000	6	707163	14.14326
chr23	16900000	21900000	6	707163	14.14326
chr23	17000000	22000000	6	707163	14.14326
chr23	17100000	22100000	6	707163	14.14326
chr23	17200000	22200000	6	707163	14.14326
chr23	17300000	22300000	6	707163	14.14326
chr23	17400000	22400000	6	707163	14.14326
chr23	17500000	22500000	6	707163	14.14326
chr23	17600000	22600000	6	707163	14.14326
chr23	17700000	22700000	6	707163	14.14326
chr23	17800000	22800000	6	707163	14.14326
chr23	17900000	22900000	6	707163	14.14326
chr23	18000000	23000000	6	707163	14.14326
chr23	18100000	23100000	6	707163	14.14326
chr23	18200000	23200000	6	667037	13.34074
chr23	18300000	23300000	6	567037	11.34074
chr23	18400000	23400000	6	467037	9.34074
chr23	18500000	23500000	6	367037	7.340739999999999
chr23	18600000	23600000	5	349948	6.99896
chr23	18700000	23700000	5	349948	6.99896
chr23	18800000	23800000	5	349948	6.99896
chr23	18900000	23900000	5	349948	6.99896
chr23	19000000	24000000	5	340204	6.80408
chr23	19100000	24100000	4	240268	4.80536
chr23	19200000	24200000	3	231803	4.6360600000000005
chr23	19300000	24300000	3	231803	4.6360600000000005
chr23	19400000	24400000	3	231803	4.6360600000000005
chr23	19500000	24500000	2	170240	3.4048000000000003
chr23	19600000	24600000	2	98357	1.9671399999999999
chr23	19700000	24700000	1	31390	0.6278
chr23	19800000	24800000	1	29083	0.58166
chr23	19900000	24900000	0	0	0.0
chr23	20000000	25000000	0	0	0.0
chr23	20100000	25100000	0	0	0.0
chr23	20200000	25200000	0	0	0.0
chr23	20300000	25300000	0	0	0.0
chr23	20400000	25400000	0	0	0.0
chr23	20500000	25500000	0	0	0.0
chr23	20600000	25600000	0	0	0.0
chr23	20700000	25700000	0	0	0.0
chr23	20800000	25800000	0	0	0.0
chr23	20900000	25900000	0	0	0.0
chr23	21000000	26000000	0	0	0.0
chr23	21100000	26100000	0	0	0.0
chr23	21200000	26200000	0	0	0.0
chr23	21300000	26300000	0	0	0.0
chr23	21400000	26400000	0	0	0.0
chr23	21500000	26500000	0	0	0.0
chr23	21600000	26600000	0	0	0.0
chr23	21700000	26700000	0	0	0.0
chr23	21800000	26800000	0	0	0.0
chr23	21900000	26900000	0	0	0.0
chr23	22000000	27000000	0	0	0.0
chr23	22100000	27100000	0	0	0.0
chr23	22200000	27200000	0	0	0.0
chr23	22300000	27300000	0	0	0.0
chr23	22400000	27400000	0	0	0.0
chr23	22500000	27500000	0	0	0.0
chr23	22600000	27600000	0	0	0.0
chr23	22700000	27700000	0	0	0.0
chr23	22800000	27800000	0	0	0.0
chr23	22900000	27900000	0	0	0.0
chr23	23000000	28000000	0	0	0.0
chr23	23100000	28100000	0	0	0.0
chr23	23200000	28200000	0	0	0.0
chr23	23300000	28300000	0	0	0.0
chr23	23400000	28400000	0	0	0.0
chr23	23500000	28500000	0	0	0.0
chr23	23600000	28600000	0	0	0.0
chr23	23700000	28700000	0	0	0.0
chr23	23800000	28800000	0	0	0.0
chr23	23900000	28900000	0	0	0.0
chr23	24000000	29000000	0	0	0.0
chr23	24100000	29100000	0	0	0.0
chr23	24200000	29200000	0	0	0.0
chr23	24300000	29300000	0	0	0.0
chr23	24400000	29400000	0	0	0.0
chr23	24500000	29500000	0	0	0.0
chr23	24600000	29600000	0	0	0.0
chr23	24700000	29700000	0	0	0.0
chr23	24800000	29800000	0	0	0.0
chr23	24900000	29900000	0	0	0.0
chr23	25000000	30000000	0	0	0.0
chr23	25100000	30100000	0	0	0.0
chr23	25200000	30200000	0	0	0.0
chr23	25300000	30300000	0	0	0.0
chr23	25400000	30400000	0	0	0.0
chr23	25500000	30500000	0	0	0.0
chr23	25600000	30600000	0	0	0.0
chr23	25700000	30700000	0	0	0.0
chr23	25800000	30800000	0	0	0.0
chr23	25900000	30900000	0	0	0.0
chr23	26000000	31000000	0	0	0.0
chr23	26100000	31100000	0	0	0.0
chr23	26200000	31200000	0	0	0.0
chr23	26300000	31300000	0	0	0.0
chr23	26400000	31400000	0	0	0.0
chr23	26500000	31500000	0	0	0.0
chr23	26600000	31600000	0	0	0.0
chr23	26700000	31700000	0	0	0.0
chr23	26800000	31800000	0	0	0.0
chr23	26900000	31900000	0	0	0.0
chr23	27000000	32000000	0	0	0.0
chr23	27100000	32100000	0	0	0.0
chr23	27200000	32200000	0	0	0.0
chr23	27300000	32300000	0	0	0.0
chr23	27400000	32400000	0	0	0.0
chr23	27500000	32500000	0	0	0.0
chr23	27600000	32600000	0	0	0.0
chr23	27700000	32700000	0	0	0.0
chr23	27800000	32800000	0	0	0.0
chr23	27900000	32900000	0	0	0.0
chr23	28000000	33000000	0	0	0.0
chr23	28100000	33100000	0	0	0.0
chr23	28200000	33200000	0	0	0.0
chr23	28300000	33300000	0	0	0.0
chr23	28400000	33400000	0	0	0.0
chr23	28500000	33500000	0	0	0.0
chr23	28600000	33600000	0	0	0.0
chr23	28700000	33700000	0	0	0.0
chr23	28800000	33800000	0	0	0.0
chr23	28900000	33900000	0	0	0.0
chr23	29000000	34000000	0	0	0.0
chr23	29100000	34100000	0	0	0.0
chr23	29200000	34200000	0	0	0.0
chr23	29300000	34300000	0	0	0.0
chr23	29400000	34400000	0	0	0.0
chr23	29500000	34500000	0	0	0.0
chr23	29600000	34600000	0	0	0.0
chr23	29700000	34700000	0	0	0.0
chr23	29800000	34800000	0	0	0.0
chr23	29900000	34900000	0	0	0.0
chr23	30000000	35000000	0	0	0.0
chr23	30100000	35100000	0	0	0.0
chr23	30200000	35200000	0	0	0.0
chr23	30300000	35300000	0	0	0.0
chr23	30400000	35400000	0	0	0.0
chr23	30500000	35500000	0	0	0.0
chr23	30600000	35600000	0	0	0.0
chr23	30700000	35700000	0	0	0.0
chr23	30800000	35800000	0	0	0.0
chr23	30900000	35900000	0	0	0.0
chr23	31000000	36000000	0	0	0.0
chr23	31100000	36100000	0	0	0.0
chr23	31200000	36200000	0	0	0.0
chr23	31300000	36300000	0	0	0.0
chr23	31400000	36400000	0	0	0.0
chr23	31500000	36500000	0	0	0.0
chr23	31600000	36600000	0	0	0.0
chr23	31700000	36700000	0	0	0.0
chr23	31800000	36800000	0	0	0.0
chr23	31900000	36900000	0	0	0.0
chr23	32000000	37000000	0	0	0.0
chr23	32100000	37100000	0	0	0.0
chr23	32200000	37200000	0	0	0.0
chr23	32300000	37300000	0	0	0.0
chr23	32400000	37400000	0	0	0.0
chr23	32500000	37500000	0	0	0.0
chr23	32600000	37600000	0	0	0.0
chr23	32700000	37700000	0	0	0.0
chr23	32800000	37800000	0	0	0.0
chr23	32900000	37900000	0	0	0.0
chr23	33000000	38000000	0	0	0.0
chr23	33100000	38100000	0	0	0.0
chr23	33200000	38200000	0	0	0.0
chr23	33300000	38300000	0	0	0.0
chr23	33400000	38400000	0	0	0.0
chr23	33500000	38500000	0	0	0.0
chr23	33600000	38600000	0	0	0.0
chr23	33700000	38700000	0	0	0.0
chr23	33800000	38800000	0	0	0.0
chr23	33900000	38900000	0	0	0.0
chr23	34000000	39000000	0	0	0.0
chr23	34100000	39100000	0	0	0.0
chr23	34200000	39200000	0	0	0.0
chr23	34300000	39300000	0	0	0.0
chr23	34400000	39400000	0	0	0.0
chr23	34500000	39500000	0	0	0.0
chr23	34600000	39600000	0	0	0.0
chr23	34700000	39700000	0	0	0.0
chr23	34800000	39800000	0	0	0.0
chr23	34900000	39900000	0	0	0.0
chr23	35000000	40000000	0	0	0.0
chr23	35100000	40100000	0	0	0.0
chr23	35200000	40200000	0	0	0.0
chr23	35300000	40300000	0	0	0.0
chr23	35400000	40400000	0	0	0.0
chr23	35500000	40500000	0	0	0.0
chr23	35600000	40600000	0	0	0.0
chr23	35700000	40700000	0	0	0.0
chr23	35800000	40800000	1	47737	0.9547399999999999
chr23	35900000	40900000	1	69990	1.3998
chr23	36000000	41000000	1	69990	1.3998
chr23	36100000	41100000	1	69990	1.3998
chr23	36200000	41200000	1	69990	1.3998
chr23	36300000	41300000	1	69990	1.3998
chr23	36400000	41400000	1	69990	1.3998
chr23	36500000	41500000	1	69990	1.3998
chr23	36600000	41600000	1	69990	1.3998
chr23	36700000	41700000	1	69990	1.3998
chr23	36800000	41800000	1	69990	1.3998
chr23	36900000	41900000	1	69990	1.3998
chr23	37000000	42000000	1	69990	1.3998
chr23	37100000	42100000	1	69990	1.3998
chr23	37200000	42200000	1	69990	1.3998
chr23	37300000	42300000	1	69990	1.3998
chr23	37400000	42400000	1	69990	1.3998
chr23	37500000	42500000	1	69990	1.3998
chr23	37600000	42600000	1	69990	1.3998
chr23	37700000	42700000	1	69990	1.3998
chr23	37800000	42800000	1	69990	1.3998
chr23	37900000	42900000	1	69990	1.3998
chr23	38000000	43000000	1	69990	1.3998
chr23	38100000	43100000	1	69990	1.3998
chr23	38200000	43200000	1	69990	1.3998
chr23	38300000	43300000	1	69990	1.3998
chr23	38400000	43400000	1	69990	1.3998
chr23	38500000	43500000	1	69990	1.3998
chr23	38600000	43600000	1	69990	1.3998
chr23	38700000	43700000	1	69990	1.3998
chr23	38800000	43800000	1	69990	1.3998
chr23	38900000	43900000	1	69990	1.3998
chr23	39000000	44000000	1	69990	1.3998
chr23	39100000	44100000	1	69990	1.3998
chr23	39200000	44200000	1	69990	1.3998
chr23	39300000	44300000	1	69990	1.3998
chr23	39400000	44400000	1	69990	1.3998
chr23	39500000	44500000	1	69990	1.3998
chr23	39600000	44600000	1	69990	1.3998
chr23	39700000	44700000	1	69990	1.3998
chr23	39800000	44800000	1	69990	1.3998
chr23	39900000	44900000	1	69990	1.3998
chr23	40000000	45000000	1	69990	1.3998
chr23	40100000	45100000	1	69990	1.3998
chr23	40200000	45200000	1	69990	1.3998
chr23	40300000	45300000	1	69990	1.3998
chr23	40400000	45400000	1	69990	1.3998
chr23	40500000	45500000	1	69990	1.3998
chr23	40600000	45600000	1	69990	1.3998
chr23	40700000	45700000	1	69990	1.3998
chr23	40800000	45800000	1	22253	0.44506
chr23	40900000	45900000	0	0	0.0
chr23	41000000	46000000	0	0	0.0
chr23	41100000	46100000	0	0	0.0
chr23	41200000	46200000	0	0	0.0
chr23	41300000	46300000	0	0	0.0
chr23	41400000	46400000	0	0	0.0
chr23	41500000	46500000	0	0	0.0
chr23	41600000	46600000	0	0	0.0
chr23	41700000	46700000	0	0	0.0
chr23	41800000	46800000	0	0	0.0
chr23	41900000	46900000	0	0	0.0
chr23	42000000	47000000	0	0	0.0
chr23	42100000	47100000	0	0	0.0
chr23	42200000	47200000	0	0	0.0
chr23	42300000	47300000	0	0	0.0
chr23	42400000	47400000	0	0	0.0
chr23	42500000	47500000	0	0	0.0
chr23	42600000	47600000	0	0	0.0
chr23	42700000	47700000	0	0	0.0
chr23	42800000	47800000	0	0	0.0
chr23	42900000	47900000	0	0	0.0
chr23	43000000	48000000	0	0	0.0
chr23	43100000	48100000	0	0	0.0
chr23	43200000	48200000	0	0	0.0
chr23	43300000	48300000	0	0	0.0
chr23	43400000	48400000	0	0	0.0
chr23	43500000	48500000	0	0	0.0
chr23	43600000	48600000	0	0	0.0
chr23	43700000	48700000	0	0	0.0
chr23	43800000	48800000	0	0	0.0
chr23	43900000	48900000	0	0	0.0
chr23	44000000	49000000	0	0	0.0
chr23	44100000	49100000	0	0	0.0
chr23	44200000	49200000	0	0	0.0
chr23	44300000	49300000	0	0	0.0
chr23	44400000	49400000	0	0	0.0
chr23	44500000	49500000	0	0	0.0
chr23	44600000	49600000	0	0	0.0
chr23	44700000	49700000	0	0	0.0
chr23	44800000	49800000	0	0	0.0
chr23	44900000	49900000	0	0	0.0
chr23	45000000	50000000	0	0	0.0
chr23	45100000	50100000	0	0	0.0
chr23	45200000	50200000	0	0	0.0
chr23	45300000	50300000	0	0	0.0
chr23	45400000	50400000	0	0	0.0
chr23	45500000	50500000	0	0	0.0
chr23	45600000	50600000	0	0	0.0
chr23	45700000	50700000	0	0	0.0
chr23	45800000	50800000	0	0	0.0
chr23	45900000	50900000	0	0	0.0
chr23	46000000	51000000	0	0	0.0
chr23	46100000	51100000	0	0	0.0
chr23	46200000	51200000	0	0	0.0
chr23	46300000	51300000	0	0	0.0
chr23	46400000	51400000	0	0	0.0
chr23	46500000	51500000	0	0	0.0
chr23	46600000	51600000	0	0	0.0
chr23	46700000	51700000	0	0	0.0
chr23	46800000	51800000	0	0	0.0
chr23	46900000	51900000	0	0	0.0
chr23	47000000	52000000	0	0	0.0
chr23	47100000	52100000	0	0	0.0
chr23	47200000	52200000	0	0	0.0
chr23	47300000	52300000	0	0	0.0
chr23	47400000	52400000	0	0	0.0
chr23	47500000	52500000	0	0	0.0
chr23	47600000	52600000	0	0	0.0
chr23	47700000	52700000	0	0	0.0
chr23	47800000	52800000	0	0	0.0
chr23	47900000	52900000	0	0	0.0
chr23	48000000	53000000	0	0	0.0
chr23	48100000	53100000	0	0	0.0
chr23	48200000	53200000	0	0	0.0
chr23	48300000	53300000	0	0	0.0
chr23	48400000	53400000	0	0	0.0
chr23	48500000	53500000	0	0	0.0
chr23	48600000	53600000	0	0	0.0
chr23	48700000	53700000	0	0	0.0
chr23	48800000	53800000	0	0	0.0
chr23	48900000	53900000	0	0	0.0
chr23	49000000	54000000	0	0	0.0
chr23	49100000	54100000	0	0	0.0
chr23	49200000	54200000	0	0	0.0
chr23	49300000	54300000	0	0	0.0
chr23	49400000	54400000	0	0	0.0
chr23	49500000	54500000	0	0	0.0
chr23	49600000	54600000	0	0	0.0
chr23	49700000	54700000	0	0	0.0
chr23	49800000	54800000	0	0	0.0
chr23	49900000	54900000	0	0	0.0
chr23	50000000	55000000	0	0	0.0
chr23	50100000	55100000	0	0	0.0
chr23	50200000	55200000	0	0	0.0
chr23	50300000	55300000	0	0	0.0
chr23	50400000	55400000	0	0	0.0
chr23	50500000	55500000	0	0	0.0
chr23	50600000	55600000	0	0	0.0
chr23	50700000	55700000	0	0	0.0
chr23	50800000	55800000	0	0	0.0
chr23	50900000	55900000	0	0	0.0
chr23	51000000	56000000	0	0	0.0
chr23	51100000	56100000	0	0	0.0
chr23	51200000	56200000	0	0	0.0
chr23	51300000	56300000	0	0	0.0
chr23	51400000	56400000	0	0	0.0
chr23	51500000	56500000	0	0	0.0
chr23	51600000	56600000	0	0	0.0
chr23	51700000	56700000	0	0	0.0
chr23	51800000	56800000	0	0	0.0
chr23	51900000	56900000	0	0	0.0
chr23	52000000	57000000	0	0	0.0
chr23	52100000	57100000	0	0	0.0
chr23	52200000	57200000	0	0	0.0
chr23	52300000	57300000	0	0	0.0
chr23	52400000	57400000	0	0	0.0
chr23	52500000	57500000	0	0	0.0
chr23	52600000	57600000	0	0	0.0
chr23	52700000	57700000	0	0	0.0
chr23	52800000	57800000	0	0	0.0
chr23	52900000	57900000	0	0	0.0
chr23	53000000	58000000	0	0	0.0
chr23	53100000	58100000	0	0	0.0
chr23	53200000	58200000	0	0	0.0
chr23	53300000	58300000	0	0	0.0
chr23	53400000	58400000	0	0	0.0
chr23	53500000	58500000	0	0	0.0
chr23	53600000	58600000	0	0	0.0
chr23	53700000	58700000	0	0	0.0
chr23	53800000	58800000	0	0	0.0
chr23	53900000	58900000	0	0	0.0
chr23	54000000	59000000	0	0	0.0
chr23	54100000	59100000	0	0	0.0
chr23	54200000	59200000	0	0	0.0
chr23	54300000	59300000	0	0	0.0
chr23	54400000	59400000	0	0	0.0
chr23	54500000	59500000	0	0	0.0
chr23	54600000	59600000	0	0	0.0
chr23	54700000	59700000	0	0	0.0
chr23	54800000	59800000	0	0	0.0
chr23	54900000	59900000	0	0	0.0
chr23	55000000	60000000	0	0	0.0
chr23	55100000	60100000	0	0	0.0
chr23	55200000	60200000	0	0	0.0
chr23	55300000	60300000	0	0	0.0
chr23	55400000	60400000	0	0	0.0
chr23	55500000	60500000	0	0	0.0
chr23	55600000	60600000	0	0	0.0
chr23	55700000	60700000	0	0	0.0
chr23	55800000	60800000	0	0	0.0
chr23	55900000	60900000	0	0	0.0
chr23	56000000	61000000	0	0	0.0
chr23	56100000	61100000	0	0	0.0
chr23	56200000	61200000	0	0	0.0
chr23	56300000	61300000	0	0	0.0
chr23	56400000	61400000	0	0	0.0
chr23	56500000	61500000	0	0	0.0
chr23	56600000	61600000	0	0	0.0
chr23	56700000	61700000	0	0	0.0
chr23	56800000	61800000	0	0	0.0
chr23	56900000	61900000	0	0	0.0
chr23	57000000	62000000	0	0	0.0
chr23	57100000	62100000	0	0	0.0
chr23	57200000	62200000	0	0	0.0
chr23	57300000	62300000	0	0	0.0
chr23	57400000	62400000	0	0	0.0
chr23	57500000	62500000	0	0	0.0
chr23	57600000	62600000	0	0	0.0
chr23	57700000	62700000	0	0	0.0
chr23	57800000	62800000	0	0	0.0
chr23	57900000	62900000	0	0	0.0
chr23	58000000	63000000	0	0	0.0
chr23	58100000	63100000	0	0	0.0
chr23	58200000	63200000	0	0	0.0
chr23	58300000	63300000	0	0	0.0
chr23	58400000	63400000	0	0	0.0
chr23	58500000	63500000	0	0	0.0
chr23	58600000	63600000	0	0	0.0
chr23	58700000	63700000	0	0	0.0
chr23	58800000	63800000	0	0	0.0
chr23	58900000	63900000	0	0	0.0
chr23	59000000	64000000	0	0	0.0
chr23	59100000	64100000	0	0	0.0
chr23	59200000	64200000	0	0	0.0
chr23	59300000	64300000	0	0	0.0
chr23	59400000	64400000	0	0	0.0
chr23	59500000	64500000	0	0	0.0
chr23	59600000	64600000	0	0	0.0
chr23	59700000	64700000	0	0	0.0
chr23	59800000	64800000	0	0	0.0
chr23	59900000	64900000	0	0	0.0
chr23	60000000	65000000	0	0	0.0
chr23	60100000	65100000	0	0	0.0
chr23	60200000	65200000	0	0	0.0
chr23	60300000	65300000	0	0	0.0
chr23	60400000	65400000	0	0	0.0
chr23	60500000	65500000	0	0	0.0
chr23	60600000	65600000	0	0	0.0
chr23	60700000	65700000	0	0	0.0
chr23	60800000	65800000	0	0	0.0
chr23	60900000	65900000	0	0	0.0
chr23	61000000	66000000	0	0	0.0
chr23	61100000	66100000	0	0	0.0
chr23	61200000	66200000	0	0	0.0
chr23	61300000	66300000	0	0	0.0
chr23	61400000	66400000	0	0	0.0
chr23	61500000	66500000	0	0	0.0
chr23	61600000	66600000	0	0	0.0
chr23	61700000	66700000	0	0	0.0
chr23	61800000	66800000	0	0	0.0
chr23	61900000	66900000	0	0	0.0
chr23	62000000	67000000	0	0	0.0
chr23	62100000	67100000	0	0	0.0
chr23	62200000	67200000	0	0	0.0
chr23	62300000	67300000	0	0	0.0
chr23	62400000	67400000	0	0	0.0
chr23	62500000	67500000	0	0	0.0
chr23	62600000	67600000	0	0	0.0
chr23	62700000	67700000	0	0	0.0
chr23	62800000	67800000	0	0	0.0
chr23	62900000	67900000	0	0	0.0
chr23	63000000	68000000	0	0	0.0
chr23	63100000	68100000	0	0	0.0
chr23	63200000	68200000	0	0	0.0
chr23	63300000	68300000	0	0	0.0
chr23	63400000	68400000	0	0	0.0
chr23	63500000	68500000	0	0	0.0
chr23	63600000	68600000	0	0	0.0
chr23	63700000	68700000	0	0	0.0
chr23	63800000	68800000	0	0	0.0
chr23	63900000	68900000	0	0	0.0
chr23	64000000	69000000	0	0	0.0
chr23	64100000	69100000	0	0	0.0
chr23	64200000	69200000	0	0	0.0
chr23	64300000	69300000	0	0	0.0
chr23	64400000	69400000	0	0	0.0
chr23	64500000	69500000	0	0	0.0
chr23	64600000	69600000	0	0	0.0
chr23	64700000	69700000	0	0	0.0
chr23	64800000	69800000	0	0	0.0
chr23	64900000	69900000	0	0	0.0
chr23	65000000	70000000	0	0	0.0
chr23	65100000	70100000	0	0	0.0
chr23	65200000	70200000	0	0	0.0
chr23	65300000	70300000	0	0	0.0
chr23	65400000	70400000	0	0	0.0
chr23	65500000	70500000	0	0	0.0
chr23	65600000	70600000	0	0	0.0
chr23	65700000	70700000	0	0	0.0
chr23	65800000	70800000	0	0	0.0
chr23	65900000	70900000	0	0	0.0
chr23	66000000	71000000	0	0	0.0
chr23	66100000	71100000	0	0	0.0
chr23	66200000	71200000	0	0	0.0
chr23	66300000	71300000	0	0	0.0
chr23	66400000	71400000	0	0	0.0
chr23	66500000	71500000	0	0	0.0
chr23	66600000	71600000	0	0	0.0
chr23	66700000	71700000	0	0	0.0
chr23	66800000	71800000	0	0	0.0
chr23	66900000	71900000	0	0	0.0
chr23	67000000	72000000	0	0	0.0
chr23	67100000	72100000	0	0	0.0
chr23	67200000	72200000	0	0	0.0
chr23	67300000	72300000	0	0	0.0
chr23	67400000	72400000	0	0	0.0
chr23	67500000	72500000	0	0	0.0
chr23	67600000	72600000	0	0	0.0
chr23	67700000	72700000	0	0	0.0
chr23	67800000	72800000	0	0	0.0
chr23	67900000	72900000	0	0	0.0
chr23	68000000	73000000	0	0	0.0
chr23	68100000	73100000	0	0	0.0
chr23	68200000	73200000	0	0	0.0
chr23	68300000	73300000	0	0	0.0
chr23	68400000	73400000	0	0	0.0
chr23	68500000	73500000	0	0	0.0
chr23	68600000	73600000	0	0	0.0
chr23	68700000	73700000	0	0	0.0
chr23	68800000	73800000	0	0	0.0
chr23	68900000	73900000	0	0	0.0
chr23	69000000	74000000	0	0	0.0
chr23	69100000	74100000	0	0	0.0
chr23	69200000	74200000	0	0	0.0
chr23	69300000	74300000	0	0	0.0
chr23	69400000	74400000	0	0	0.0
chr23	69500000	74500000	0	0	0.0
chr23	69600000	74600000	0	0	0.0
chr23	69700000	74700000	0	0	0.0
chr23	69800000	74800000	0	0	0.0
chr23	69900000	74900000	0	0	0.0
chr23	70000000	75000000	0	0	0.0
chr23	70100000	75100000	0	0	0.0
chr23	70200000	75200000	0	0	0.0
chr23	70300000	75300000	0	0	0.0
chr23	70400000	75400000	0	0	0.0
chr23	70500000	75500000	0	0	0.0
chr23	70600000	75600000	0	0	0.0
chr23	70700000	75700000	0	0	0.0
chr23	70800000	75800000	0	0	0.0
chr23	70900000	75900000	0	0	0.0
chr23	71000000	76000000	0	0	0.0
chr23	71100000	76100000	0	0	0.0
chr23	71200000	76200000	0	0	0.0
chr23	71300000	76300000	0	0	0.0
chr23	71400000	76400000	0	0	0.0
chr23	71500000	76500000	0	0	0.0
chr23	71600000	76600000	0	0	0.0
chr23	71700000	76700000	0	0	0.0
chr23	71800000	76800000	0	0	0.0
chr23	71900000	76900000	0	0	0.0
chr23	72000000	77000000	0	0	0.0
chr23	72100000	77100000	0	0	0.0
chr23	72200000	77200000	0	0	0.0
chr23	72300000	77300000	0	0	0.0
chr23	72400000	77400000	0	0	0.0
chr23	72500000	77500000	0	0	0.0
chr23	72600000	77600000	0	0	0.0
chr23	72700000	77700000	0	0	0.0
chr23	72800000	77800000	0	0	0.0
chr23	72900000	77900000	0	0	0.0
chr23	73000000	78000000	0	0	0.0
chr23	73100000	78100000	0	0	0.0
chr23	73200000	78200000	0	0	0.0
chr23	73300000	78300000	0	0	0.0
chr23	73400000	78400000	0	0	0.0
chr23	73500000	78500000	0	0	0.0
chr23	73600000	78600000	0	0	0.0
chr23	73700000	78700000	0	0	0.0
chr23	73800000	78800000	0	0	0.0
chr23	73900000	78900000	0	0	0.0
chr23	74000000	79000000	0	0	0.0
chr23	74100000	79100000	0	0	0.0
chr23	74200000	79200000	0	0	0.0
chr23	74300000	79300000	0	0	0.0
chr23	74400000	79400000	0	0	0.0
chr23	74500000	79500000	0	0	0.0
chr23	74600000	79600000	0	0	0.0
chr23	74700000	79700000	0	0	0.0
chr23	74800000	79800000	0	0	0.0
chr23	74900000	79900000	0	0	0.0
chr23	75000000	80000000	0	0	0.0
chr23	75100000	80100000	0	0	0.0
chr23	75200000	80200000	0	0	0.0
chr23	75300000	80300000	0	0	0.0
chr23	75400000	80400000	0	0	0.0
chr23	75500000	80500000	0	0	0.0
chr23	75600000	80600000	0	0	0.0
chr23	75700000	80700000	0	0	0.0
chr23	75800000	80800000	0	0	0.0
chr23	75900000	80900000	0	0	0.0
chr23	76000000	81000000	0	0	0.0
chr23	76100000	81100000	0	0	0.0
chr23	76200000	81200000	0	0	0.0
chr23	76300000	81300000	0	0	0.0
chr23	76400000	81400000	0	0	0.0
chr23	76500000	81500000	0	0	0.0
chr23	76600000	81600000	0	0	0.0
chr23	76700000	81700000	0	0	0.0
chr23	76800000	81800000	0	0	0.0
chr23	76900000	81900000	0	0	0.0
chr23	77000000	82000000	0	0	0.0
chr23	77100000	82100000	0	0	0.0
chr23	77200000	82200000	0	0	0.0
chr23	77300000	82300000	0	0	0.0
chr23	77400000	82400000	1	32596	0.65192
chr23	77500000	82500000	2	92591	1.8518199999999998
chr23	77600000	82517476	2	108509	2.206599483149486
chr23	77700000	82517476	2	108509	2.252403540775294
chr23	77800000	82517476	2	108509	2.3001494867170496
chr23	77900000	82517476	2	108509	2.3499634865454633
chr23	78000000	82517476	2	108509	2.401982877164151
chr23	78100000	82517476	2	108509	2.4563574312571252
chr23	78200000	82517476	2	108509	2.513250797456662
chr23	78300000	82517476	2	108509	2.572842145396915
chr23	78400000	82517476	2	108509	2.635328050485297
chr23	78500000	82517476	2	108509	2.700924660159762
chr23	78600000	82517476	2	108509	2.7698701919297015
chr23	78700000	82517476	2	108509	2.8424278240387104
chr23	78800000	82517476	2	108509	2.918889052679829
chr23	78900000	82517476	2	108509	2.999577606043551
chr23	79000000	82517476	2	108509	3.0848540260118336
chr23	79100000	82517476	2	108509	3.1751210542517345
chr23	79200000	82517476	2	108509	3.270829992440036
chr23	79300000	82517476	2	108509	3.3724882485525924
chr23	79400000	82517476	2	108509	3.4806683355381085
chr23	79500000	82517476	2	108509	3.5960186593033385
chr23	79600000	82517476	2	108509	3.7192765253253155
chr23	79700000	82517476	2	108509	3.8512839151069964
chr23	79800000	82517476	2	108509	3.9930067459657415
chr23	79900000	82517476	2	108509	4.145558545713504
chr23	80000000	82517476	2	108509	4.310229769817071
chr23	80100000	82517476	2	108509	4.488524394864727
chr23	80200000	82517476	2	108509	4.682205986167711
chr23	80300000	82517476	2	108509	4.893356230236539
chr23	80400000	82517476	2	108509	5.12445005279871
chr23	80500000	82517476	2	108509	5.37845307701306
chr23	80600000	82517476	2	108509	5.658949577465376
chr23	80700000	82517476	2	108509	5.970312675380582
chr23	80800000	82517476	2	108509	6.317933991508469
chr23	80900000	82517476	2	108509	6.708538488360878
chr23	81000000	82517476	2	108509	7.150623798992537
chr23	81100000	82517476	2	108509	7.655085518202777
chr23	81200000	82517476	2	108509	8.236127261521272
chr23	81300000	82517476	2	108509	8.912619222062695
chr23	81400000	82517476	2	108509	9.710186169546372
chr23	81500000	82517476	2	108509	10.664526730851637
chr23	81600000	82517476	2	108509	11.826903374039212
chr23	81700000	82517476	2	108509	13.273661856739524
chr23	81800000	82517476	2	108509	15.123711455156688
chr23	81900000	82517476	2	108509	17.572990691136173
chr23	82000000	82517476	2	108509	20.968895175814918
chr23	82100000	82517476	2	108509	25.99167377286359
chr23	82200000	82517476	2	108509	34.1786465748592
chr23	82300000	82517476	2	108509	49.89470102448087
chr23	82400000	82517476	2	75913	64.62000749089177
