Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chrY	5050000	5150000	1	100000	100.0
chrY	5100000	5200000	1	100000	100.0
chrY	5150000	5250000	1	100000	100.0
chrY	5200000	5300000	1	100000	100.0
chrY	5250000	5350000	1	100000	100.0
chrY	5300000	5400000	1	100000	100.0
chrY	5350000	5450000	1	100000	100.0
chrY	5400000	5500000	1	100000	100.0
chrY	5450000	5550000	1	100000	100.0
chrY	5500000	5600000	1	100000	100.0
chrY	5550000	5650000	1	100000	100.0
chrY	5600000	5700000	1	100000	100.0
chrY	5650000	5750000	1	100000	100.0
chrY	5700000	5800000	1	100000	100.0
chrY	5750000	5850000	1	100000	100.0
chrY	5800000	5900000	1	100000	100.0
chrY	5850000	5950000	1	100000	100.0
chrY	5900000	6000000	1	100000	100.0
chrY	5950000	6050000	1	100000	100.0
chrY	6000000	6100000	1	100000	100.0
chrY	6050000	6150000	1	100000	100.0
chrY	6100000	6200000	1	100000	100.0
chrY	6150000	6250000	1	100000	100.0
chrY	6200000	6300000	1	100000	100.0
chrY	6250000	6350000	1	100000	100.0
chrY	6300000	6400000	1	100000	100.0
chrY	6350000	6450000	1	100000	100.0
chrY	6400000	6500000	1	100000	100.0
chrY	6450000	6550000	1	100000	100.0
chrY	6500000	6600000	1	100000	100.0
chrY	6550000	6650000	1	100000	100.0
chrY	6600000	6700000	1	100000	100.0
chrY	6650000	6750000	1	100000	100.0
chrY	6700000	6800000	1	100000	100.0
chrY	6750000	6850000	1	100000	100.0
chrY	6800000	6900000	1	100000	100.0
chrY	6850000	6950000	1	100000	100.0
chrY	6900000	7000000	1	100000	100.0
chrY	6950000	7050000	1	100000	100.0
chrY	7000000	7100000	1	100000	100.0
chrY	7050000	7150000	1	100000	100.0
chrY	7100000	7200000	1	100000	100.0
chrY	7150000	7250000	1	100000	100.0
chrY	7200000	7300000	1	100000	100.0
chrY	7250000	7350000	1	100000	100.0
chrY	7300000	7400000	1	100000	100.0
chrY	7350000	7450000	1	100000	100.0
chrY	7400000	7500000	1	100000	100.0
chrY	7450000	7550000	1	100000	100.0
chrY	7500000	7600000	1	100000	100.0
chrY	7550000	7650000	1	100000	100.0
chrY	7600000	7700000	1	100000	100.0
chrY	7650000	7750000	1	100000	100.0
chrY	7700000	7800000	1	100000	100.0
chrY	7750000	7850000	1	100000	100.0
chrY	7800000	7900000	1	100000	100.0
chrY	7850000	7950000	1	100000	100.0
chrY	7900000	8000000	1	100000	100.0
chrY	7950000	8050000	1	100000	100.0
chrY	8000000	8100000	1	100000	100.0
chrY	8050000	8150000	1	100000	100.0
chrY	8100000	8200000	1	100000	100.0
chrY	8150000	8250000	1	100000	100.0
chrY	8200000	8300000	1	100000	100.0
chrY	8250000	8350000	1	100000	100.0
chrY	8300000	8400000	1	100000	100.0
chrY	8350000	8450000	1	100000	100.0
chrY	8400000	8500000	1	100000	100.0
chrY	8450000	8550000	1	100000	100.0
chrY	8500000	8600000	1	100000	100.0
chrY	8550000	8650000	1	100000	100.0
chrY	8600000	8700000	1	100000	100.0
chrY	8650000	8750000	1	100000	100.0
chrY	8700000	8800000	1	100000	100.0
chrY	8750000	8850000	1	100000	100.0
chrY	8800000	8900000	1	100000	100.0
chrY	8850000	8950000	1	100000	100.0
chrY	8900000	9000000	1	100000	100.0
chrY	8950000	9050000	1	100000	100.0
chrY	9000000	9100000	1	100000	100.0
chrY	9050000	9150000	1	100000	100.0
chrY	9100000	9200000	1	100000	100.0
chrY	9150000	9250000	1	100000	100.0
chrY	9200000	9300000	1	100000	100.0
chrY	9250000	9350000	1	100000	100.0
chrY	9300000	9400000	1	100000	100.0
chrY	9350000	9450000	1	100000	100.0
chrY	9400000	9500000	1	100000	100.0
chrY	9450000	9550000	1	100000	100.0
chrY	9500000	9600000	1	100000	100.0
chrY	9550000	9650000	1	100000	100.0
chrY	9600000	9700000	1	100000	100.0
chrY	9650000	9750000	1	100000	100.0
chrY	9700000	9800000	1	100000	100.0
chrY	9750000	9850000	1	100000	100.0
chrY	9800000	9900000	1	100000	100.0
chrY	9850000	9950000	1	100000	100.0
chrY	9900000	10000000	1	100000	100.0
chrY	9950000	10050000	1	100000	100.0
chrY	10000000	10100000	1	100000	100.0
chrY	10050000	10150000	1	100000	100.0
chrY	10100000	10200000	1	100000	100.0
chrY	10150000	10250000	1	100000	100.0
chrY	10200000	10300000	1	100000	100.0
chrY	10250000	10350000	1	100000	100.0
chrY	10300000	10400000	1	100000	100.0
chrY	10350000	10450000	1	100000	100.0
chrY	10400000	10500000	1	100000	100.0
chrY	10450000	10550000	1	100000	100.0
chrY	10500000	10600000	1	100000	100.0
chrY	10550000	10650000	1	100000	100.0
chrY	10600000	10700000	1	100000	100.0
chrY	10650000	10750000	1	100000	100.0
chrY	10700000	10800000	1	100000	100.0
chrY	10750000	10850000	1	100000	100.0
chrY	10800000	10900000	1	100000	100.0
chrY	10850000	10950000	1	100000	100.0
chrY	10900000	11000000	1	100000	100.0
chrY	10950000	11050000	1	100000	100.0
chrY	11000000	11100000	1	100000	100.0
chrY	11050000	11150000	1	100000	100.0
chrY	11100000	11200000	1	100000	100.0
chrY	11150000	11250000	1	100000	100.0
chrY	11200000	11300000	1	100000	100.0
chrY	11250000	11350000	1	100000	100.0
chrY	11300000	11400000	1	100000	100.0
chrY	11350000	11450000	1	100000	100.0
chrY	11400000	11500000	1	100000	100.0
chrY	11450000	11550000	1	100000	100.0
chrY	11500000	11600000	1	100000	100.0
chrY	11550000	11650000	1	100000	100.0
chrY	11600000	11700000	1	100000	100.0
chrY	11650000	11750000	1	100000	100.0
chrY	11700000	11800000	1	100000	100.0
chrY	11750000	11850000	1	100000	100.0
chrY	11800000	11900000	1	100000	100.0
chrY	11850000	11950000	1	100000	100.0
chrY	11900000	12000000	1	100000	100.0
chrY	11950000	12050000	1	100000	100.0
chrY	12000000	12100000	1	100000	100.0
chrY	12050000	12150000	1	100000	100.0
chrY	12100000	12200000	1	100000	100.0
chrY	12150000	12250000	1	100000	100.0
chrY	12200000	12300000	1	100000	100.0
chrY	12250000	12350000	1	100000	100.0
chrY	12300000	12400000	1	100000	100.0
chrY	12350000	12450000	1	100000	100.0
chrY	12400000	12500000	1	100000	100.0
chrY	12450000	12550000	1	100000	100.0
chrY	12500000	12600000	1	100000	100.0
chrY	12550000	12650000	1	100000	100.0
chrY	12600000	12700000	1	100000	100.0
chrY	12650000	12750000	1	100000	100.0
chrY	12700000	12800000	1	100000	100.0
chrY	12750000	12850000	1	100000	100.0
chrY	12800000	12900000	1	100000	100.0
chrY	12850000	12950000	1	100000	100.0
chrY	12900000	13000000	1	100000	100.0
chrY	12950000	13050000	1	100000	100.0
chrY	13000000	13100000	1	100000	100.0
chrY	13050000	13150000	1	100000	100.0
chrY	13100000	13200000	1	100000	100.0
chrY	13150000	13250000	1	100000	100.0
chrY	13200000	13300000	1	100000	100.0
chrY	13250000	13350000	1	100000	100.0
chrY	13300000	13400000	1	100000	100.0
chrY	13350000	13450000	1	100000	100.0
chrY	13400000	13500000	1	100000	100.0
chrY	13450000	13550000	1	100000	100.0
chrY	13500000	13600000	1	100000	100.0
chrY	13550000	13650000	1	100000	100.0
chrY	13600000	13700000	1	100000	100.0
chrY	13650000	13750000	1	100000	100.0
chrY	13700000	13800000	1	100000	100.0
chrY	13750000	13850000	1	100000	100.0
chrY	13800000	13900000	1	100000	100.0
chrY	13850000	13950000	1	100000	100.0
chrY	13900000	14000000	1	100000	100.0
chrY	13950000	14050000	1	100000	100.0
chrY	14000000	14100000	1	100000	100.0
chrY	14050000	14150000	1	100000	100.0
chrY	14100000	14200000	1	100000	100.0
chrY	14150000	14250000	1	100000	100.0
chrY	14200000	14300000	1	100000	100.0
chrY	14250000	14350000	1	100000	100.0
chrY	14300000	14400000	1	100000	100.0
chrY	14350000	14450000	1	100000	100.0
chrY	14400000	14500000	1	100000	100.0
chrY	14450000	14550000	1	100000	100.0
chrY	14500000	14600000	1	100000	100.0
chrY	14550000	14650000	1	100000	100.0
chrY	14600000	14700000	1	100000	100.0
chrY	14650000	14750000	1	100000	100.0
chrY	14700000	14800000	1	100000	100.0
chrY	14750000	14850000	1	100000	100.0
chrY	14800000	14900000	1	100000	100.0
chrY	14850000	14950000	1	100000	100.0
chrY	14900000	15000000	1	100000	100.0
chrY	14950000	15050000	1	100000	100.0
chrY	15000000	15100000	2	96110	96.11
chrY	15050000	15150000	2	96110	96.11
chrY	15100000	15200000	1	100000	100.0
chrY	15150000	15250000	1	100000	100.0
chrY	15200000	15300000	1	100000	100.0
chrY	15250000	15350000	1	100000	100.0
chrY	15300000	15400000	1	100000	100.0
chrY	15350000	15450000	1	100000	100.0
chrY	15400000	15500000	1	100000	100.0
chrY	15450000	15550000	1	100000	100.0
chrY	15500000	15600000	1	100000	100.0
chrY	15550000	15650000	1	100000	100.0
chrY	15600000	15700000	1	100000	100.0
chrY	15650000	15750000	1	100000	100.0
chrY	15700000	15800000	1	100000	100.0
chrY	15750000	15850000	1	100000	100.0
chrY	15800000	15900000	1	100000	100.0
chrY	15850000	15950000	1	100000	100.0
chrY	15900000	16000000	1	100000	100.0
chrY	15950000	16050000	3	80893	80.893
chrY	16000000	16100000	3	80893	80.893
chrY	16050000	16150000	1	100000	100.0
chrY	16100000	16200000	1	100000	100.0
chrY	16150000	16250000	1	100000	100.0
chrY	16200000	16300000	1	100000	100.0
chrY	16250000	16350000	1	100000	100.0
chrY	16300000	16400000	1	100000	100.0
chrY	16350000	16450000	1	100000	100.0
chrY	16400000	16500000	1	100000	100.0
chrY	16450000	16550000	1	100000	100.0
chrY	16500000	16600000	1	100000	100.0
chrY	16550000	16650000	1	100000	100.0
chrY	16600000	16700000	1	100000	100.0
chrY	16650000	16750000	1	100000	100.0
chrY	16700000	16800000	1	100000	100.0
chrY	16750000	16850000	1	100000	100.0
chrY	16800000	16900000	1	100000	100.0
chrY	16850000	16950000	1	100000	100.0
chrY	16900000	17000000	1	100000	100.0
chrY	16950000	17050000	1	100000	100.0
chrY	17000000	17100000	1	100000	100.0
chrY	17050000	17150000	1	100000	100.0
chrY	17100000	17200000	1	100000	100.0
chrY	17150000	17250000	1	100000	100.0
chrY	17200000	17300000	1	100000	100.0
chrY	17250000	17350000	1	100000	100.0
chrY	17300000	17400000	1	100000	100.0
chrY	17350000	17450000	1	100000	100.0
chrY	17400000	17500000	1	100000	100.0
chrY	17450000	17550000	1	100000	100.0
chrY	17500000	17600000	1	100000	100.0
chrY	17550000	17650000	1	100000	100.0
chrY	17600000	17700000	1	100000	100.0
chrY	17650000	17750000	1	100000	100.0
chrY	17700000	17800000	1	100000	100.0
chrY	17750000	17850000	1	100000	100.0
chrY	17800000	17900000	1	100000	100.0
chrY	17850000	17950000	1	100000	100.0
chrY	17900000	18000000	1	100000	100.0
chrY	17950000	18050000	1	100000	100.0
chrY	18000000	18100000	1	100000	100.0
chrY	18050000	18150000	1	100000	100.0
chrY	18100000	18200000	1	100000	100.0
chrY	18150000	18250000	1	100000	100.0
chrY	18200000	18300000	1	100000	100.0
chrY	18250000	18350000	1	100000	100.0
chrY	18300000	18400000	1	100000	100.0
chrY	18350000	18450000	1	100000	100.0
chrY	18400000	18500000	1	100000	100.0
chrY	18450000	18550000	1	100000	100.0
chrY	18500000	18600000	1	100000	100.0
chrY	18550000	18650000	1	100000	100.0
chrY	18600000	18700000	1	100000	100.0
chrY	18650000	18750000	1	100000	100.0
chrY	18700000	18800000	1	100000	100.0
chrY	18750000	18850000	1	100000	100.0
chrY	18800000	18900000	1	100000	100.0
chrY	18850000	18950000	1	100000	100.0
chrY	18900000	19000000	1	100000	100.0
chrY	18950000	19050000	1	100000	100.0
chrY	19000000	19100000	1	100000	100.0
chrY	19050000	19150000	1	100000	100.0
chrY	19100000	19200000	1	66581	66.581
chrY	19150000	19250000	3	41042	41.042
chrY	19200000	19300000	2	74461	74.461
chrY	19250000	19350000	1	100000	100.0
chrY	19300000	19400000	1	100000	100.0
chrY	19350000	19450000	1	100000	100.0
chrY	19400000	19500000	1	100000	100.0
chrY	19450000	19550000	1	100000	100.0
chrY	19500000	19600000	2	82411	82.411
chrY	19550000	19650000	2	32411	32.411
chrY	19600000	19700000	1	24644	24.644
chrY	19650000	19750000	1	74644	74.644
chrY	19700000	19800000	1	100000	100.0
chrY	19750000	19850000	1	100000	100.0
chrY	19800000	19900000	1	100000	100.0
chrY	19850000	19950000	1	100000	100.0
chrY	19900000	20000000	1	100000	100.0
chrY	19950000	20050000	1	100000	100.0
chrY	20000000	20100000	1	100000	100.0
chrY	20050000	20150000	1	95310	95.30999999999999
chrY	20100000	20200000	2	91718	91.718
chrY	20150000	20250000	1	96408	96.408
chrY	20200000	20300000	1	100000	100.0
chrY	20250000	20350000	1	100000	100.0
chrY	20300000	20400000	1	100000	100.0
chrY	20350000	20450000	1	100000	100.0
chrY	20400000	20500000	1	100000	100.0
chrY	20450000	20550000	2	93229	93.229
chrY	20500000	20600000	2	93229	93.229
chrY	20550000	20650000	1	100000	100.0
chrY	20600000	20700000	1	100000	100.0
chrY	20650000	20750000	1	100000	100.0
chrY	20700000	20800000	1	100000	100.0
chrY	20750000	20850000	1	100000	100.0
chrY	20800000	20900000	1	100000	100.0
chrY	20850000	20950000	1	100000	100.0
chrY	20900000	21000000	1	100000	100.0
chrY	20950000	21050000	1	100000	100.0
chrY	21000000	21100000	1	100000	100.0
chrY	21050000	21150000	1	100000	100.0
chrY	21100000	21200000	1	100000	100.0
chrY	21150000	21250000	1	100000	100.0
chrY	21200000	21300000	1	100000	100.0
chrY	21250000	21350000	1	100000	100.0
chrY	21300000	21400000	1	100000	100.0
chrY	21350000	21450000	1	100000	100.0
chrY	21400000	21500000	1	100000	100.0
chrY	21450000	21550000	1	100000	100.0
chrY	21500000	21600000	1	100000	100.0
chrY	21550000	21650000	1	100000	100.0
chrY	21600000	21700000	1	100000	100.0
chrY	21650000	21750000	1	100000	100.0
chrY	21700000	21800000	1	100000	100.0
chrY	21750000	21850000	1	100000	100.0
chrY	21800000	21900000	1	100000	100.0
chrY	21850000	21950000	1	100000	100.0
chrY	21900000	22000000	1	100000	100.0
chrY	21950000	22050000	1	100000	100.0
chrY	22000000	22100000	1	100000	100.0
chrY	22050000	22150000	1	100000	100.0
chrY	22100000	22200000	1	100000	100.0
chrY	22150000	22250000	1	100000	100.0
chrY	22200000	22300000	1	100000	100.0
chrY	22250000	22350000	1	100000	100.0
chrY	22300000	22400000	1	100000	100.0
chrY	22350000	22450000	1	100000	100.0
chrY	22400000	22500000	1	100000	100.0
chrY	22450000	22550000	1	100000	100.0
chrY	22500000	22600000	1	100000	100.0
chrY	22550000	22650000	1	100000	100.0
chrY	22600000	22700000	1	100000	100.0
chrY	22650000	22750000	1	100000	100.0
chrY	22700000	22800000	1	100000	100.0
chrY	22750000	22850000	1	100000	100.0
chrY	22800000	22900000	1	100000	100.0
chrY	22850000	22950000	1	100000	100.0
chrY	22900000	23000000	1	100000	100.0
chrY	22950000	23050000	1	100000	100.0
chrY	23000000	23100000	1	100000	100.0
chrY	23050000	23150000	1	100000	100.0
chrY	23100000	23200000	1	100000	100.0
chrY	23150000	23250000	1	100000	100.0
chrY	23200000	23300000	1	100000	100.0
chrY	23250000	23350000	1	100000	100.0
chrY	23300000	23400000	1	100000	100.0
chrY	23350000	23450000	1	100000	100.0
chrY	23400000	23500000	1	100000	100.0
chrY	23450000	23550000	1	100000	100.0
chrY	23500000	23600000	1	100000	100.0
chrY	23550000	23650000	1	100000	100.0
chrY	23600000	23700000	1	100000	100.0
chrY	23650000	23750000	1	100000	100.0
chrY	23700000	23800000	1	100000	100.0
chrY	23750000	23850000	1	100000	100.0
chrY	23800000	23900000	1	100000	100.0
chrY	23850000	23950000	1	100000	100.0
chrY	23900000	24000000	1	100000	100.0
chrY	23950000	24050000	1	100000	100.0
chrY	24000000	24100000	1	100000	100.0
chrY	24050000	24150000	1	100000	100.0
chrY	24100000	24200000	1	100000	100.0
chrY	24150000	24250000	1	100000	100.0
chrY	24200000	24300000	1	100000	100.0
chrY	24250000	24350000	1	100000	100.0
chrY	24300000	24400000	1	100000	100.0
chrY	24350000	24450000	1	100000	100.0
chrY	24400000	24500000	1	100000	100.0
chrY	24450000	24550000	1	100000	100.0
chrY	24500000	24600000	1	100000	100.0
chrY	24550000	24650000	1	100000	100.0
chrY	24600000	24700000	1	82941	82.941
chrY	24650000	24750000	1	32941	32.940999999999995
chrY	24700000	24800000	1	44605	44.605
chrY	24750000	24850000	1	94605	94.60499999999999
chrY	24800000	24900000	2	99971	99.971
chrY	24850000	24950000	2	51878	51.878
chrY	24900000	25000000	2	5335	5.335
chrY	24950000	25050000	3	6327	6.327000000000001
chrY	25000000	25100000	3	4611	4.611
chrY	25050000	25150000	1	1712	1.712
chrY	25100000	25200000	1	12327	12.327
chrY	25150000	25250000	1	62327	62.327
chrY	25200000	25300000	1	100000	100.0
chrY	25250000	25350000	1	100000	100.0
chrY	25300000	25400000	1	100000	100.0
chrY	25350000	25450000	1	100000	100.0
chrY	25400000	25500000	1	100000	100.0
chrY	25450000	25550000	1	100000	100.0
chrY	25500000	25600000	1	100000	100.0
chrY	25550000	25650000	1	100000	100.0
chrY	25600000	25700000	1	89057	89.057
chrY	25650000	25750000	2	48211	48.211
chrY	25700000	25800000	1	59154	59.153999999999996
chrY	25750000	25850000	1	100000	100.0
chrY	25800000	25900000	1	100000	100.0
chrY	25850000	25950000	1	100000	100.0
chrY	25900000	26000000	2	72877	72.87700000000001
chrY	25950000	26050000	3	55720	55.720000000000006
chrY	26000000	26100000	1	72847	72.847
chrY	26050000	26150000	1	40004	40.004
chrY	26100000	26200000	1	3817	3.817
chrY	26150000	26250000	3	6752	6.752
chrY	26200000	26300000	2	2935	2.935
chrY	26250000	26350000	0	0	0.0
chrY	26300000	26400000	1	23842	23.842
chrY	26350000	26450000	1	73842	73.842
chrY	26400000	26500000	1	100000	100.0
chrY	26450000	26550000	1	100000	100.0
chrY	26500000	26600000	1	100000	100.0
chrY	26550000	26650000	1	100000	100.0
chrY	26600000	26700000	1	100000	100.0
chrY	26650000	26750000	1	100000	100.0
chrY	26700000	26800000	1	100000	100.0
chrY	26750000	26850000	1	77833	77.833
chrY	26800000	26900000	1	27833	27.833000000000002
chrY	26850000	26950000	0	0	0.0
chrY	26900000	27000000	3	3970	3.9699999999999998
chrY	26950000	27050000	4	7387	7.3870000000000005
chrY	27000000	27100000	1	3417	3.417
chrY	27050000	27150000	1	22536	22.536
chrY	27100000	27200000	2	29817	29.817
chrY	27150000	27250000	1	7281	7.281
chrY	27200000	27300000	2	20441	20.441000000000003
chrY	27250000	27350000	2	70441	70.441
chrY	27300000	27400000	1	100000	100.0
chrY	27350000	27450000	1	100000	100.0
chrY	27400000	27500000	1	100000	100.0
chrY	27450000	27550000	2	97919	97.919
chrY	27500000	27600000	2	58078	58.077999999999996
chrY	27550000	27650000	2	24090	24.09
chrY	27600000	27700000	1	63931	63.931000000000004
chrY	27650000	27750000	1	100000	100.0
chrY	27700000	27800000	1	100000	100.0
chrY	27750000	27850000	1	100000	100.0
chrY	27800000	27900000	1	100000	100.0
chrY	27850000	27950000	1	100000	100.0
chrY	27900000	28000000	1	100000	100.0
chrY	27950000	28050000	1	100000	100.0
chrY	28000000	28100000	1	100000	100.0
chrY	28050000	28150000	1	100000	100.0
chrY	28100000	28200000	1	100000	100.0
chrY	28150000	28250000	1	100000	100.0
chrY	28200000	28300000	1	100000	100.0
chrY	28250000	28350000	1	100000	100.0
chrY	28300000	28400000	1	100000	100.0
chrY	28350000	28450000	1	100000	100.0
chrY	28400000	28500000	1	100000	100.0
chrY	28450000	28550000	1	100000	100.0
chrY	28500000	28600000	1	100000	100.0
chrY	28550000	28650000	1	100000	100.0
chrY	28600000	28700000	1	100000	100.0
chrY	28650000	28750000	1	100000	100.0
chrY	28700000	28800000	1	100000	100.0
chrY	28750000	28850000	1	100000	100.0
chrY	28800000	28900000	1	100000	100.0
chrY	28850000	28950000	1	100000	100.0
chrY	28900000	29000000	1	100000	100.0
chrY	28950000	29050000	1	100000	100.0
chrY	29000000	29100000	1	100000	100.0
chrY	29050000	29150000	1	100000	100.0
chrY	29100000	29200000	1	100000	100.0
chrY	29150000	29250000	1	100000	100.0
chrY	29200000	29300000	1	100000	100.0
chrY	29250000	29350000	1	100000	100.0
chrY	29300000	29400000	1	100000	100.0
chrY	29350000	29450000	1	100000	100.0
chrY	29400000	29500000	1	100000	100.0
chrY	29450000	29550000	1	100000	100.0
chrY	29500000	29600000	1	100000	100.0
chrY	29550000	29650000	1	100000	100.0
chrY	29600000	29700000	1	100000	100.0
chrY	29650000	29750000	1	100000	100.0
chrY	29700000	29800000	1	100000	100.0
chrY	29750000	29850000	1	100000	100.0
chrY	29800000	29900000	1	100000	100.0
chrY	29850000	29950000	1	100000	100.0
chrY	29900000	30000000	1	100000	100.0
chrY	29950000	30050000	1	100000	100.0
chrY	30000000	30100000	1	100000	100.0
chrY	30050000	30150000	1	100000	100.0
chrY	30100000	30200000	1	100000	100.0
chrY	30150000	30250000	1	100000	100.0
chrY	30200000	30300000	1	100000	100.0
chrY	30250000	30350000	1	100000	100.0
chrY	30300000	30400000	1	100000	100.0
chrY	30350000	30450000	1	100000	100.0
chrY	30400000	30500000	1	100000	100.0
chrY	30450000	30550000	1	100000	100.0
chrY	30500000	30600000	1	100000	100.0
chrY	30550000	30650000	1	100000	100.0
chrY	30600000	30700000	1	100000	100.0
chrY	30650000	30750000	1	100000	100.0
chrY	30700000	30800000	1	100000	100.0
chrY	30750000	30850000	1	100000	100.0
chrY	30800000	30900000	1	100000	100.0
chrY	30850000	30950000	1	100000	100.0
chrY	30900000	31000000	1	100000	100.0
chrY	30950000	31050000	1	100000	100.0
chrY	31000000	31100000	1	100000	100.0
chrY	31050000	31150000	1	100000	100.0
chrY	31100000	31200000	1	100000	100.0
chrY	31150000	31250000	1	100000	100.0
chrY	31200000	31300000	1	100000	100.0
chrY	31250000	31350000	1	100000	100.0
chrY	31300000	31400000	1	100000	100.0
chrY	31350000	31450000	1	100000	100.0
chrY	31400000	31500000	1	100000	100.0
chrY	31450000	31550000	1	100000	100.0
chrY	31500000	31600000	1	100000	100.0
chrY	31550000	31650000	1	100000	100.0
chrY	31600000	31700000	1	100000	100.0
chrY	31650000	31750000	1	100000	100.0
chrY	31700000	31800000	1	100000	100.0
chrY	31750000	31850000	1	100000	100.0
chrY	31800000	31900000	1	100000	100.0
chrY	31850000	31950000	1	100000	100.0
chrY	31900000	32000000	1	100000	100.0
chrY	31950000	32050000	1	100000	100.0
chrY	32000000	32100000	1	100000	100.0
chrY	32050000	32150000	1	100000	100.0
chrY	32100000	32200000	1	100000	100.0
chrY	32150000	32250000	1	100000	100.0
chrY	32200000	32300000	1	100000	100.0
chrY	32250000	32350000	1	100000	100.0
chrY	32300000	32400000	1	100000	100.0
chrY	32350000	32450000	1	100000	100.0
chrY	32400000	32500000	1	100000	100.0
chrY	32450000	32550000	1	100000	100.0
chrY	32500000	32600000	1	100000	100.0
chrY	32550000	32650000	1	100000	100.0
chrY	32600000	32700000	1	100000	100.0
chrY	32650000	32750000	1	100000	100.0
chrY	32700000	32800000	1	100000	100.0
chrY	32750000	32850000	1	100000	100.0
chrY	32800000	32900000	1	100000	100.0
chrY	32850000	32950000	1	100000	100.0
chrY	32900000	33000000	1	100000	100.0
chrY	32950000	33050000	1	100000	100.0
chrY	33000000	33100000	1	100000	100.0
chrY	33050000	33150000	1	100000	100.0
chrY	33100000	33200000	1	100000	100.0
chrY	33150000	33250000	1	100000	100.0
chrY	33200000	33300000	1	100000	100.0
chrY	33250000	33350000	1	100000	100.0
chrY	33300000	33400000	1	100000	100.0
chrY	33350000	33450000	1	100000	100.0
chrY	33400000	33500000	1	100000	100.0
chrY	33450000	33550000	1	100000	100.0
chrY	33500000	33600000	1	100000	100.0
chrY	33550000	33650000	1	100000	100.0
chrY	33600000	33700000	1	100000	100.0
chrY	33650000	33750000	1	100000	100.0
chrY	33700000	33800000	1	100000	100.0
chrY	33750000	33850000	1	100000	100.0
chrY	33800000	33900000	1	100000	100.0
chrY	33850000	33950000	1	100000	100.0
chrY	33900000	34000000	1	100000	100.0
chrY	33950000	34050000	1	100000	100.0
chrY	34000000	34100000	1	100000	100.0
chrY	34050000	34150000	1	100000	100.0
chrY	34100000	34200000	1	100000	100.0
chrY	34150000	34250000	1	100000	100.0
chrY	34200000	34300000	1	100000	100.0
chrY	34250000	34350000	1	100000	100.0
chrY	34300000	34400000	1	100000	100.0
chrY	34350000	34450000	1	100000	100.0
chrY	34400000	34500000	1	100000	100.0
chrY	34450000	34550000	1	100000	100.0
chrY	34500000	34600000	1	100000	100.0
chrY	34550000	34650000	1	100000	100.0
chrY	34600000	34700000	1	100000	100.0
chrY	34650000	34750000	1	100000	100.0
chrY	34700000	34800000	1	100000	100.0
chrY	34750000	34850000	1	100000	100.0
chrY	34800000	34900000	1	100000	100.0
chrY	34850000	34950000	1	100000	100.0
chrY	34900000	35000000	1	100000	100.0
chrY	34950000	35050000	1	100000	100.0
chrY	35000000	35100000	1	100000	100.0
chrY	35050000	35150000	1	100000	100.0
chrY	35100000	35200000	1	100000	100.0
chrY	35150000	35250000	1	100000	100.0
chrY	35200000	35300000	1	100000	100.0
chrY	35250000	35350000	1	100000	100.0
chrY	35300000	35400000	1	100000	100.0
chrY	35350000	35450000	1	100000	100.0
chrY	35400000	35500000	1	100000	100.0
chrY	35450000	35550000	1	100000	100.0
chrY	35500000	35600000	1	100000	100.0
chrY	35550000	35650000	1	100000	100.0
chrY	35600000	35700000	1	100000	100.0
chrY	35650000	35750000	1	100000	100.0
chrY	35700000	35800000	1	100000	100.0
chrY	35750000	35850000	1	100000	100.0
chrY	35800000	35900000	1	100000	100.0
chrY	35850000	35950000	1	100000	100.0
chrY	35900000	36000000	1	100000	100.0
chrY	35950000	36050000	1	100000	100.0
chrY	36000000	36100000	1	100000	100.0
chrY	36050000	36150000	1	100000	100.0
chrY	36100000	36200000	1	100000	100.0
chrY	36150000	36250000	1	100000	100.0
chrY	36200000	36300000	1	100000	100.0
chrY	36250000	36350000	1	100000	100.0
chrY	36300000	36400000	1	100000	100.0
chrY	36350000	36450000	1	100000	100.0
chrY	36400000	36500000	1	100000	100.0
chrY	36450000	36550000	1	100000	100.0
chrY	36500000	36600000	1	100000	100.0
chrY	36550000	36650000	1	100000	100.0
chrY	36600000	36700000	1	100000	100.0
chrY	36650000	36750000	1	100000	100.0
chrY	36700000	36800000	1	100000	100.0
chrY	36750000	36850000	1	100000	100.0
chrY	36800000	36900000	1	100000	100.0
chrY	36850000	36950000	1	100000	100.0
chrY	36900000	37000000	1	100000	100.0
chrY	36950000	37050000	1	100000	100.0
chrY	37000000	37100000	1	100000	100.0
chrY	37050000	37150000	1	100000	100.0
chrY	37100000	37200000	1	100000	100.0
chrY	37150000	37250000	1	100000	100.0
chrY	37200000	37300000	1	100000	100.0
chrY	37250000	37350000	1	100000	100.0
chrY	37300000	37400000	1	100000	100.0
chrY	37350000	37450000	1	100000	100.0
chrY	37400000	37500000	1	100000	100.0
chrY	37450000	37550000	1	100000	100.0
chrY	37500000	37600000	1	100000	100.0
chrY	37550000	37650000	1	100000	100.0
chrY	37600000	37700000	1	100000	100.0
chrY	37650000	37750000	1	100000	100.0
chrY	37700000	37800000	1	100000	100.0
chrY	37750000	37850000	1	100000	100.0
chrY	37800000	37900000	1	100000	100.0
chrY	37850000	37950000	1	100000	100.0
chrY	37900000	38000000	1	100000	100.0
chrY	37950000	38050000	1	100000	100.0
chrY	38000000	38100000	1	100000	100.0
chrY	38050000	38150000	1	100000	100.0
chrY	38100000	38200000	1	100000	100.0
