gene	tier	chrom	region_start	region_end	region_length	bases_covered	mean_depth	median_depth	sum_depth	min_depth	max_depth	std_depth	pct_zero	base_gene	num_copies	gene_length	Strand	source	is_paralog
PRRG1	T3	chrX	149847743	149975265	127522	127522	21.17312306896065	22	2700039.0	8	31	4.24456894226154	0.0	PRRG1	1.0	117522.0	+	Liftoff	False
38443at314147	BUSCO	chrX	149924328	149972124	47796	47796	20.511277094317517	22	980357.0	8	30	5.0095960339894345	0.0						
FAM47DP	T4	chrX	149994533	150006120	11587	11587	21.221109864503322	22	245889.0	12	30	4.919859313684574	0.0	FAM47DP	1.0	1587.0	+	Liftoff	False
FTH	T3	chrX	150022274	150032697	10423	10423	10.835172215293102	11	112935.0	8	14	1.079175238158056	0.0	FTH	1.0	423.0	+	Liftoff	False
LOC111814726	T4	chrX	150814897	150825003	10106	10106	28.953690876706908	29	292606.0	24	32	1.791538684465304	0.0	LOC111814726	1.0	106.0	-	Liftoff	False
LOC111814725	T4	chrX	150844281	150854384	10103	10103	20.425517173116894	20	206359.0	16	23	1.203762851951581	0.0	LOC111814725	1.0	103.0	-	Liftoff	False
LOC111814756	T4	chrX	151000850	151010954	10104	10104	23.416072842438638	22	236596.0	14	30	3.1069742151796755	0.0	LOC111814756	1.0	104.0	-	Liftoff	False
H2AB1	T3	chrX	151470805	151481159	10354	10354	15.667181765501256	15	162218.0	11	19	1.4731879799970127	0.0	H2AB1	7.0	354.0	+	Liftoff	False
H2AL3	T3	chrX	151531709	151542063	10354	10354	22.31253621788681	23	231024.0	15	26	2.1405291985956003	0.0	H2AL3	1.0	354.0	+	Liftoff	False
LOC101590589	T3	chrX	151727921	151738281	10360	10360	19.82837837837838	20	205422.0	13	23	2.282738160486092	0.0	LOC101590589	1.0	360.0	+	Liftoff	False
CFAP47	T3	chrX	151772321	152289285	516964	516964	23.188546978126137	23	11987644.0	9	37	4.577243388960488	0.0	CFAP47	1.0	506964.0	-	Liftoff	False
LOC101585045	T3	chrX	152594166	152605309	11143	11143	20.6608633222651	21	230224.0	14	25	2.3011884387666663	0.0	LOC101585045	1.0	1143.0	-	Liftoff	False
LOC111814427	T3	chrX	152594521	152627146	32625	32625	23.885302681992336	24	779258.0	14	33	3.611674567876476	0.0	LOC111814427	1.0	22625.0	+	Liftoff	False
LOC111814425	T4	chrX	152657973	152681695	23722	23722	22.691341370879353	23	538284.0	13	32	4.416591576460025	0.0	LOC111814425	1.0	13722.0	+	Liftoff	False
H2AB1-L4	T2	chrX	153399264	153409618	10354	10354	20.016322194321035	18	207249.0	13	29	4.102867001352367	0.0	H2AB1	7.0	354.0	-	Liftoff	True
LOC101572407	T3	chrX	154591137	154601905	10768	10768	25.25390044576523	25	271934.0	13	32	2.6904403328711584	0.0	LOC101572407	1.0	768.0	+	Liftoff	False
TMEM47	T3	chrX	154962902	155003298	40396	40396	26.26995247054164	27	1061201.0	14	34	4.023249002437697	0.0	TMEM47	1.0	30396.0	+	Liftoff	False
LOC111814665	T4	chrX	155419933	155430097	10164	10164	15.329594647776466	17	155810.0	8	21	3.721221171348856	0.0	LOC111814665	1.0	164.0	-	Liftoff	False
LOC101592169	T3	chrX	155474479	155533261	58782	58782	20.96568677486305	21	1232405.0	9	31	3.1460588361123762	0.0	LOC101592169	1.0	48782.0	-	Liftoff	False
LOC101589801	T4	chrX	155690651	155701096	10445	10445	18.889229296314024	18	197298.0	12	23	1.8905129171934387	0.0	LOC101589801	1.0	445.0	+	Liftoff	False
LOC111814666	T4	chrX	155694174	155704338	10164	10164	18.166666666666668	18	184646.0	12	23	2.0276441205306397	0.0	LOC111814666	1.0	164.0	-	Liftoff	False
LOC101590989	T4	chrX	155727956	155739450	11494	11494	17.456151035322776	18	200641.0	10	21	1.8758073517735598	0.0	LOC101590989	1.0	1494.0	-	Liftoff	False
H2AB1-L5	T2	chrX	156942686	156953040	10354	10354	22.087598995557272	21	228695.0	16	31	3.4141920466730546	0.0	H2AB1	7.0	354.0	-	Liftoff	True
LOC111816834	T4	chrX	157708522	157718681	10159	10159	20.261738360074812	20	205839.0	13	25	2.39320653383488	0.0	LOC111816834	1.0	159.0	-	Liftoff	False
LOC111816820	T4	chrX	157899533	157909697	10164	10164	25.457988980716255	25	258755.0	19	30	1.9457686079478753	0.0	LOC111816820	1.0	164.0	+	Liftoff	False
DMD	T3	chrX	158872104	160404081	1531977	1531977	22.592410329920096	22	34611053.0	6	45	5.665195712236288	0.0	DMD	1.0	1521977.0	+	Liftoff	False
LOC111816831	T4	chrX	160051807	160061939	10132	10132	13.346032372680616	13	135222.0	8	17	1.3248814836261804	0.0	LOC111816831	1.0	132.0	-	Liftoff	False
LOC111816822	T4	chrX	160071051	160081269	10218	10218	16.618809943237423	17	169811.0	8	22	2.9396664348494874	0.0	LOC111816822	1.0	218.0	+	Liftoff	False
FTH1-DL8	T1	chrX	160439924	160450608	10684	10684	22.700018719580683	23	242527.0	16	26	1.7509573782849346	0.0	FTH1	9.0	684.0	+	GeneMark.hmm3	True
LOC101583243	T4	chrX	160439924	160450608	10684	10684	22.700018719580683	23	242527.0	16	26	1.7509573782849346	0.0	LOC101583243	1.0	684.0	+	Liftoff	False
TAB3	T3	chrX	160740261	160826102	85841	85841	24.53971878240002	25	2106514.0	13	35	4.618464373684754	0.0	TAB3	1.0	75841.0	+	Liftoff	False
12058at314147	BUSCO	chrX	160788058	160822035	33977	33977	21.953468522824263	21	745913.0	13	34	4.488425608019565	0.0						
RUVBL1-DL2	T2	chrX	160829237	160840743	11506	11506	20.583521640883017	21	236834.0	13	25	1.9038288267480148	0.0	RUVBL1	3.0	1506.0	-	AUGUSTUS	True
GK	T4	chrX	160947698	161047947	100249	100249	20.242296681263653	20	2029270.0	8	32	4.6245490446090765	0.0	GK	1.0	90249.0	-	Liftoff	False
CUNHXORF21	T3	chrX	161162303	161196045	33742	33742	17.475875763143858	18	589671.0	6	23	2.920457069387904	0.0	CUNHXORF21	1.0	23742.0	+	Liftoff	False
30027at314147	BUSCO	chrX	161183633	161194525	10892	10892	14.891663606316563	15	162200.0	9	18	2.080198933594682	0.0						
AKR1A1-DL1	T2	chrX	161267224	161278202	10978	10978	16.461650573875023	17	180716.0	10	20	1.5120923554047858	0.0	AKR1A1	2.0	978.0	-	AUGUSTUS	True
AKR1B8-DL3	T2	chrX	161327267	161338218	10951	10951	21.84494566706237	22	239224.0	18	24	1.0064497393169374	0.0	AKR1B8	5.0	951.0	-	AUGUSTUS	True
21292at314147	BUSCO	chrX	161573213	161588288	15075	15075	17.202587064676617	17	259329.0	11	23	2.276176991903926	0.0						
NR0B1	T4	chrX	161573214	161588291	15077	15077	17.203422431518206	17	259376.0	11	23	2.277159390935285	0.0	NR0B1	1.0	5077.0	+	Liftoff	False
CRCP-DL1	T2	chrX	161656446	161668207	11761	11761	21.484482612022788	21	252679.0	15	25	1.5871748676809603	0.0	CRCP	2.0	1761.0	+	AUGUSTUS	True
MAGEB4-L1	T2	chrX	161672115	161683310	11195	11195	21.153907994640466	21	236818.0	6	28	3.012313816088091	0.0	MAGEB4	6.0	1195.0	-	Liftoff	True
MAGEB4-DL1	T2	chrX	161737207	161748296	11089	11089	12.446027594913879	12	138014.0	10	15	0.9903469304313766	0.0	MAGEB4	6.0	1089.0	-	AUGUSTUS	True
MAGEB4-L2	T2	chrX	161871756	161882845	11089	11089	21.936152944359275	22	243250.0	16	27	2.3077890256881983	0.0	MAGEB4	6.0	1089.0	+	Liftoff	True
MAGEB4-L3	T2	chrX	161908178	161922613	14435	14435	20.53197090405265	21	296379.0	10	27	3.90789343951292	0.0	MAGEB4	6.0	4435.0	+	Liftoff	True
MAGEB3	T3	chrX	161947320	161958592	11272	11272	21.45235982966643	21	241811.0	17	26	1.9169784439460362	0.0	MAGEB3	7.0	1272.0	+	Liftoff	False
MAGEB3-L1	T2	chrX	161960815	162021528	60713	60713	19.18615453033123	19	1164849.0	9	28	3.900239352320477	0.0	MAGEB3	7.0	50713.0	-	Liftoff	True
MAGEB4-L4	T2	chrX	162007691	162018717	11026	11026	14.786232541266099	15	163033.0	9	18	2.123588296667323	0.0	MAGEB4	6.0	1026.0	-	Liftoff	True
IL1RAPL1	T3	chrX	162412043	163890076	1478033	1478033	23.863572734844215	24	35271148.0	4	43	5.38683509419668	0.0	IL1RAPL1	1.0	1468033.0	-	Liftoff	False
LOC105742186	T3	chrX	162827684	162840927	13243	13243	23.35263913010647	22	309259.0	16	33	3.3508069499851927	0.0	LOC105742186	1.0	3243.0	+	Liftoff	False
SEC13-DL1	T2	chrX	162838326	162849295	10969	10969	24.834716017868537	24	272412.0	16	32	3.8401050975480944	0.0	SEC13	2.0	969.0	+	AUGUSTUS	True
LOC111817769	T4	chrX	163361514	163371621	10107	10107	31.583259127337488	32	319212.0	26	36	2.2572002015792703	0.0	LOC111817769	1.0	107.0	+	Liftoff	False
LOC101590710	T3	chrX	164359442	164426653	67211	67211	23.989867729984674	23	1612383.0	11	35	4.780464211347219	0.0	LOC101590710	1.0	57211.0	+	Liftoff	False
MAGEB10	T4	chrX	165179221	165190226	11005	11005	19.166015447523854	19	210922.0	11	24	1.95514651364323	0.0	MAGEB10	1.0	1005.0	-	Liftoff	False
LOC111816825	T4	chrX	165353241	165363344	10103	10103	31.491636147678907	31	318160.0	23	37	3.3429328093515753	0.0	LOC111816825	1.0	103.0	-	Liftoff	False
PPP4R3B-L1	T1	chrX	165566565	165578884	12319	12319	27.074924912736424	27	333536.0	20	32	2.7322524945421103	0.0	PPP4R3B	2.0	2319.0	+	Liftoff	True
LOC111816811	T4	chrX	165636794	165660156	23362	23362	29.546186114202552	29	690258.0	13	39	5.583098589774696	0.0	LOC111816811	1.0	13362.0	+	Liftoff	False
LOC101564817	T4	chrX	167293607	167308750	15143	15143	18.81139800567919	19	284861.0	13	22	1.611500156589099	0.0	LOC101564817	1.0	5143.0	-	Liftoff	False
MAGEB3-L2	T2	chrX	167344520	167355711	11191	11191	12.5146993119471	13	140052.0	8	16	1.4334593900144446	0.0	MAGEB3	7.0	1191.0	-	Liftoff	True
MAGEB3-L3	T2	chrX	167372986	167384090	11104	11104	16.230637608069163	15	180225.0	10	25	3.578025123799382	0.0	MAGEB3	7.0	1104.0	-	Liftoff	True
MAGEB3-DL1	T2	chrX	167415933	167427028	11095	11095	17.82036953582695	17	197717.0	11	24	3.4284943948727706	0.0	MAGEB3	7.0	1095.0	-	AUGUSTUS	True
LOC111816824	T4	chrX	167760210	167770317	10107	10107	24.673691500939942	24	249377.0	20	29	1.4684382622563514	0.0	LOC111816824	1.0	107.0	-	Liftoff	False
MAGEB3-L4	T2	chrX	167780783	167791875	11092	11092	24.63306887847097	24	273230.0	15	33	5.552332660666187	0.0	MAGEB3	7.0	1092.0	-	Liftoff	True
LOC111816827	T4	chrX	167969809	167979919	10110	10110	13.891493570722057	14	140443.0	10	16	0.9164918517103566	0.0	LOC111816827	1.0	110.0	+	Liftoff	False
MAGEB3-L5	T2	chrX	168034441	168045602	11161	11161	19.02867126601559	19	212379.0	16	22	1.1877290194043066	0.0	MAGEB3	7.0	1161.0	+	Liftoff	True
LOC111816835	T4	chrX	168208894	168219056	10162	10162	26.556583349734304	26	269868.0	20	33	2.782440734153622	0.0	LOC111816835	1.0	162.0	-	Liftoff	False
LOC101564178	T3	chrX	168944337	168955334	10997	10997	20.70264617622988	20	227667.0	15	26	2.221761415626557	0.0	LOC101564178	1.0	997.0	+	Liftoff	False
28273at314147	BUSCO	chrX	169290624	169311516	20892	20892	9.226689641968218	9	192764.0	5	13	1.6205824482422262	0.0						
ARX	T4	chrX	169290625	169312417	21792	21792	9.376881424375918	9	204341.0	5	15	1.7538722742459316	0.0	ARX	1.0	11792.0	+	Liftoff	False
POLA1	T3	chrX	169309133	169664485	355352	355352	21.509967581440375	22	7643610.0	4	36	5.411008206639235	0.0	POLA1	1.0	345352.0	-	Liftoff	False
2336at314147	BUSCO	chrX	169310141	169664406	354265	354265	21.545213329005122	22	7632715.0	4	36	5.378989954982648	0.0						
LOC105742188	T3	chrX	169446347	169472853	26506	26506	19.13136648306044	17	507096.0	7	29	5.94654938220843	0.0	LOC105742188	1.0	16506.0	+	Liftoff	False
LOC111816832	T4	chrX	169598539	169608668	10129	10129	16.7705597788528	17	169869.0	12	20	1.2042304132300874	0.0	LOC111816832	1.0	129.0	-	Liftoff	False
PCYT1B	T4	chrX	169716074	169798992	82918	82918	15.7987650449842	16	1310002.0	8	21	2.4686123739865393	0.0	PCYT1B	1.0	72918.0	+	Liftoff	False
25756at314147	BUSCO	chrX	169716294	169797739	81445	81445	15.776671373319418	16	1284931.0	8	21	2.483961384805444	0.0						
PDK3	T4	chrX	169818458	169901048	82590	82590	19.22671025547887	19	1587934.0	9	30	3.889052002400474	0.0	PDK3	1.0	72590.0	-	Liftoff	False
19320at314147	BUSCO	chrX	169823072	169901017	77945	77945	19.092680736416703	19	1488179.0	9	30	3.9378005695504332	0.0						
SUPT20HL1	T3	chrX	169999585	170011259	11674	11674	15.981154702758266	17	186564.0	10	19	1.8654834798389572	0.0	SUPT20HL1	1.0	1674.0	-	Liftoff	False
ZFX	T3	chrX	170196632	170279687	83055	83055	18.317392089579194	18	1521351.0	6	30	3.9600561555363023	0.0	ZFX	1.0	73055.0	-	Liftoff	False
EIF2S3	T3	chrX	170315561	170354123	38562	38562	20.08046781805923	20	774343.0	6	30	4.356052205719701	0.0	EIF2S3	1.0	28562.0	-	Liftoff	False
LOC111816833	T4	chrX	170348827	170358929	10102	10102	13.918036032468818	13	140600.0	7	19	2.9148160536637864	0.0	LOC111816833	1.0	102.0	+	Liftoff	False
LOC105742197	T4	chrX	170355602	170365923	10321	10321	13.92045344443368	14	143673.0	7	17	1.5471685361974197	0.0	LOC105742197	1.0	321.0	-	Liftoff	False
MRPL11-L1	T2	chrX	170364221	170375034	10813	10813	18.027374456672526	18	194930.0	7	20	1.5011909067847256	0.0	MRPL11	2.0	813.0	+	Liftoff	True
KLHL15	T3	chrX	170369434	170429067	59633	59633	19.22460718058793	19	1146421.0	8	29	3.4882498620101554	0.0	KLHL15	1.0	49633.0	+	Liftoff	False
11950at314147	BUSCO	chrX	170414904	170425910	11006	11006	19.648737052516807	20	216254.0	8	26	2.8139669020905926	0.0						
LOC111816823	T4	chrX	170439925	170450032	10107	10107	18.48837439398437	19	186862.0	12	22	1.7521103190238738	0.0	LOC111816823	1.0	107.0	+	Liftoff	False
CUNHXORF58	T4	chrX	170471005	170505562	34557	34557	16.57777006105854	17	572878.0	6	25	3.98100883861364	0.0	CUNHXORF58	1.0	24557.0	-	Liftoff	False
26947at314147	BUSCO	chrX	170471148	170504961	33813	33813	16.504450950817734	17	558065.0	6	25	3.951576667115405	0.0						
APOO	T3	chrX	170494968	170590629	95661	95661	17.85400528951192	18	1707932.0	7	27	3.3665218885069748	0.0	APOO	1.0	85661.0	+	Liftoff	False
SAT1	T4	chrX	170680797	170693717	12920	12920	21.04512383900929	22	271903.0	12	25	2.3151254705557895	0.0	SAT1	1.0	2920.0	-	Liftoff	False
38456at314147	BUSCO	chrX	170681152	170693540	12388	12388	20.987810784630287	22	259997.0	12	25	2.3422313596327555	0.0						
LOC111816812	T4	chrX	170683820	170711245	27425	27425	22.158796718322698	22	607705.0	12	26	2.241869257596652	0.0	LOC111816812	1.0	17425.0	+	Liftoff	False
ACOT9	T3	chrX	170718916	170763899	44983	44983	21.315519196140766	21	958836.0	11	28	2.447332590914938	0.0	ACOT9	1.0	34983.0	+	Liftoff	False
PRDX4	T3	chrX	170769830	170797698	27868	27868	17.56089421558777	17	489387.0	9	26	3.4517406493968537	0.0	PRDX4	1.0	17868.0	-	Liftoff	False
31588at314147	BUSCO	chrX	170769957	170797608	27651	27651	17.575675382445482	17	485985.0	9	26	3.443580609574973	0.0						
UGP2-DL1	T2	chrX	171086854	171098375	11521	11521	16.78595608020137	17	193391.0	12	21	2.2625623170043374	0.0	UGP2	3.0	1521.0	+	AUGUSTUS	True
PTCHD1	T4	chrX	171362211	171425980	63769	63769	23.88764133042701	24	1523291.0	10	36	5.880854740510669	0.0	PTCHD1	1.0	53769.0	-	Liftoff	False
5647at314147	BUSCO	chrX	171364172	171397471	33299	33299	28.128382233700712	28	936647.0	12	36	3.6169323527212107	0.0						
DDX53	T4	chrX	172070328	172082353	12025	12025	18.612806652806654	17	223819.0	12	27	3.836570148072144	0.0	DDX53	1.0	2025.0	-	Liftoff	False
LOC111816829	T3	chrX	172380463	172390567	10104	10104	20.655285035629454	21	208701.0	14	23	1.2926170530796122	0.0	LOC111816829	1.0	104.0	-	Liftoff	False
PHEX	T3	chrX	173166132	173406419	240287	240287	18.054568079005524	18	4338278.0	5	28	4.306944353528763	0.0	PHEX	1.0	230287.0	-	Liftoff	False
ATP5MPL-L2	T2	chrX	173314516	173324897	10381	10381	22.854060302475677	23	237248.0	15	27	2.703857775489539	0.0	ATP5MPL	3.0	381.0	+	Liftoff	True
7423at314147	BUSCO	chrX	173319803	173405884	86081	86081	18.09005471590711	18	1557210.0	7	28	4.442988915985695	0.0						
SMS	T3	chrX	173426160	173489646	63486	63486	19.335192010837034	20	1227514.0	8	26	3.25142032752748	0.0	SMS	2.0	53486.0	-	Liftoff	False
MBTPS2	T4	chrX	173558607	173607165	48558	48558	22.22894270768977	23	1079393.0	10	27	2.576750709247622	0.0	MBTPS2	1.0	38558.0	-	Liftoff	False
17043at314147	BUSCO	chrX	173560649	173607059	46410	46410	22.565977160094807	23	1047287.0	10	27	1.995699308008373	0.0						
YY2	T4	chrX	173577373	173589467	12094	12094	22.89746981974533	23	276922.0	15	27	2.0340832919210365	0.0	YY2	1.0	2094.0	-	Liftoff	False
LOC111816819	T3	chrX	173599609	173612323	12714	12714	23.593912222746578	23	299973.0	20	28	1.6483904850757927	0.0	LOC111816819	1.0	2714.0	+	Liftoff	False
SMPX	T4	chrX	173723356	173785577	62221	62221	23.134375853811413	23	1439444.0	11	34	4.794411218421927	0.0	SMPX	1.0	52221.0	+	Liftoff	False
44390at314147	BUSCO	chrX	173727318	173752893	25575	25575	25.06490713587488	27	641035.0	11	32	4.858837235664134	0.0						
LOC111816830	T4	chrX	173788964	173799168	10204	10204	18.5609564876519	18	189396.0	13	22	1.616902981424918	0.0	LOC111816830	1.0	204.0	-	Liftoff	False
KLHL34	T4	chrX	173834072	173849730	15658	15658	15.520628432750032	16	243022.0	9	22	2.6153774237393157	0.0	KLHL34	1.0	5658.0	+	Liftoff	False
14019at314147	BUSCO	chrX	173835505	173847444	11939	11939	14.680040204372226	15	175265.0	9	19	2.2675870544612877	0.0						
CNKSR2	T4	chrX	173837963	174154290	316327	316327	24.98709563205164	24	7904093.0	9	40	5.954482742949233	0.0	CNKSR2	1.0	306327.0	-	Liftoff	False
5135at314147	BUSCO	chrX	173881704	174154811	273107	273107	25.365263431548808	25	6927431.0	9	40	5.926243521802099	0.0						
LOC111816828	T4	chrX	174486733	174496840	10107	10107	29.096764618581183	29	294081.0	23	32	1.2386763922878083	0.0	LOC111816828	1.0	107.0	-	Liftoff	False
LOC111816826	T4	chrX	174495424	174505531	10107	10107	28.518155733649944	29	288233.0	20	33	3.217141102860965	0.0	LOC111816826	1.0	107.0	+	Liftoff	False
H2AB1-L6	T2	chrX	174694177	174704554	10377	10377	26.968006167485786	27	279847.0	19	31	1.734896498864356	0.0	H2AB1	7.0	377.0	-	Liftoff	True
CHMP4B-DL1	T2	chrX	174767361	174778416	11055	11055	20.416010854816825	21	225699.0	16	23	1.8806488212920902	0.0	CHMP4B	2.0	1055.0	-	AUGUSTUS	True
RPS6KA3	T4	chrX	175437884	175551475	113591	113591	23.943278956959617	25	2719741.0	10	38	5.808454551324977	0.0	RPS6KA3	1.0	103591.0	+	Liftoff	False
EIF1AX	T3	chrX	175554271	175590224	35953	35953	14.395126971323673	14	517548.0	8	22	2.765372431344895	0.0	EIF1AX	4.0	25953.0	+	Liftoff	False
MAP7D2	T3	chrX	175587869	175781334	193465	193465	17.945261416793734	18	3471780.0	6	29	4.652362282358894	0.0	MAP7D2	1.0	183465.0	+	Liftoff	False
LOC111815039	T4	chrX	175595270	175605377	10107	10107	24.250222617987532	25	245097.0	16	29	2.2663756513354705	0.0	LOC111815039	1.0	107.0	-	Liftoff	False
18445at314147	BUSCO	chrX	175639874	175779330	139456	139456	17.040980667737493	17	2376467.0	6	28	4.2794873005420335	0.0						
BCLAF3	T3	chrX	175785935	175851267	65332	65332	27.244214167636073	29	1779919.0	12	37	6.2846645539450945	0.0	BCLAF3	1.0	55332.0	+	Liftoff	False
10717at314147	BUSCO	chrX	175803991	175844258	40267	40267	31.10385675615268	31	1252459.0	17	37	2.983717000736087	0.0						
SH3KBP1	T3	chrX	175895480	176247825	352345	352345	19.26536491223091	19	6788055.0	6	30	4.341053019819342	0.0	SH3KBP1	1.0	342345.0	+	Liftoff	False
MAP3K15	T3	chrX	176245559	176380029	134470	134470	20.26347140626162	21	2724829.0	7	31	5.323181092743403	0.0	MAP3K15	1.0	124470.0	+	Liftoff	False
PDHA1	T3	chrX	176368445	176393459	25014	25014	24.033581194531063	24	601176.0	13	29	2.3387450959509	0.0	PDHA1	2.0	15014.0	-	Liftoff	False
LOC111817751	T4	chrX	176530111	176550951	20840	20840	16.343090211132438	16	340590.0	9	25	4.335514329407662	0.0	LOC111817751	1.0	10840.0	+	Liftoff	False
ADGRG2	T3	chrX	176779764	176927388	147624	147624	23.07132986506259	22	3405882.0	8	37	5.085358276989868	0.0	ADGRG2	1.0	137624.0	+	Liftoff	False
6712at314147	BUSCO	chrX	176827486	176925825	98339	98339	24.175779700830798	25	2377422.0	8	37	5.707658429636625	0.0						
COX19-L1	T2	chrX	176877182	176887491	10309	10309	22.045882238820447	24	227271.0	15	27	3.5090794156354006	0.0	COX19	2.0	309.0	-	Liftoff	True
LOC101563539	T3	chrX	176898813	176909353	10540	10540	32.12960151802657	32	338646.0	19	37	2.343122770874445	0.0	LOC101563539	1.0	540.0	-	Liftoff	False
PHKA2	T3	chrX	176921654	177008912	87258	87258	19.41289050860666	18	1693930.0	8	31	4.262994623582688	0.0	PHKA2	1.0	77258.0	+	Liftoff	False
PPEF1	T3	chrX	177040751	177234762	194011	194011	21.496348145208263	21	4170528.0	10	34	4.462513454524302	0.0	PPEF1	1.0	184011.0	-	Liftoff	False
13057at314147	BUSCO	chrX	177041631	177228253	186622	186622	21.465304197790186	21	4005898.0	10	34	4.532744293970798	0.0						
TRNAV-UAC	T4	chrX	177248874	177258947	10073	10073	20.690757470465602	20	208418.0	14	28	2.8767617070656963	0.0	TRNAV-UAC	1.0	73.0	+	Liftoff	False
33276at314147	BUSCO	chrX	177250712	177290471	39759	39759	19.787243139918004	20	786721.0	12	28	2.898256646648643	0.0						
RS1	T4	chrX	177250789	177290506	39717	39717	19.793010549638694	20	786119.0	12	28	2.905453187569441	0.0	RS1	1.0	29717.0	+	Liftoff	False
CDKL5	T4	chrX	177293406	177509628	216222	216222	20.34581587442536	21	4399213.0	7	33	4.497464755802757	0.0	CDKL5	1.0	206222.0	-	Liftoff	False
5154at314147	BUSCO	chrX	177293413	177427905	134492	134492	20.999657972221396	21	2824286.0	9	33	4.368657093420061	0.0						
LOC111817762	T4	chrX	177356321	177370536	14215	14215	22.02820963770665	22	313131.0	13	27	2.0196656778408273	0.0	LOC111817762	1.0	4215.0	+	Liftoff	False
SCML2	T3	chrX	177682817	177775790	92973	92973	25.0883374743205	25	2332538.0	9	39	5.6806810681648106	0.0	SCML2	1.0	82973.0	+	Liftoff	False
8764at314147	BUSCO	chrX	177701532	177772664	71132	71132	24.655302817297418	25	1753781.0	9	39	5.941015635846725	0.0						
RAI2	T4	chrX	178269839	178344668	74829	74829	18.37391920244825	19	1374902.0	9	29	3.7902265463850893	0.0	RAI2	1.0	64829.0	+	Liftoff	False
20474at314147	BUSCO	chrX	178270558	178343772	73214	73214	18.39193323681263	19	1346547.0	9	29	3.739865473927308	0.0						
SCML1	T3	chrX	178359310	178378463	19153	19153	14.536365060303869	16	278415.0	5	20	3.7020057170133582	0.0	SCML1	1.0	9153.0	-	Liftoff	False
NHS	T3	chrX	178359310	178738266	378956	378956	19.898212457382915	20	7540547.0	5	36	5.149540423392923	0.0	NHS	1.0	368956.0	-	Liftoff	False
LOC111817771	T4	chrX	178805573	178815680	10107	10107	17.18917581873949	17	173731.0	13	22	2.178224438213918	0.0	LOC111817771	1.0	107.0	+	Liftoff	False
REPS2	T3	chrX	179086816	179368781	281965	281965	21.3633607007962	20	6023720.0	8	44	5.792886134061689	0.0	REPS2	1.0	271965.0	-	Liftoff	False
16173at314147	BUSCO	chrX	179092348	179368703	276355	276355	21.346224964266977	20	5899136.0	8	44	5.846420843401868	0.0						
LOC111817770	T4	chrX	179138264	179148371	10107	10107	31.08231918472346	31	314149.0	23	36	2.015167342936201	0.0	LOC111817770	1.0	107.0	-	Liftoff	False
COX6C-DL4	T2	chrX	179244155	179254383	10228	10228	19.194955025420416	19	196326.0	12	25	3.157222565677751	0.0	COX6C	6.0	228.0	-	gmst	True
LOC111817774	T4	chrX	179402405	179412507	10102	10102	23.086715501880814	23	233222.0	17	26	1.3577919620147194	0.0	LOC111817774	1.0	102.0	-	Liftoff	False
RBBP7	T3	chrX	179490878	179525667	34789	34789	21.3227169507603	21	741796.0	13	28	2.5842878516947776	0.0	RBBP7	1.0	24789.0	+	Liftoff	False
16753at314147	BUSCO	chrX	179491963	179523506	31543	31543	21.585993722854518	21	680887.0	13	28	2.5399355528906993	0.0						
TXLNG	T3	chrX	179514044	179577272	63228	63228	15.812345796166255	16	999783.0	7	23	3.2956251467254867	0.0	TXLNG	1.0	53228.0	-	Liftoff	False
23607at314147	BUSCO	chrX	179516671	179577174	60503	60503	15.582020726244979	15	942759.0	7	23	3.161260187701824	0.0						
SYAP1	T3	chrX	179590658	179627617	36959	36959	15.852025217132498	15	585875.0	9	26	3.29968930495788	0.0	SYAP1	3.0	26959.0	-	Liftoff	False
CTPS2	T4	chrX	179630699	179710167	79468	79468	16.256052750792772	16	1291836.0	9	24	2.5281468776474054	0.0	CTPS2	1.0	69468.0	+	Liftoff	False
S100G	T4	chrX	179673040	179684125	11085	11085	16.226251691474967	16	179868.0	10	21	1.9279432918894743	0.0	S100G	1.0	1085.0	-	Liftoff	False
44822at314147	BUSCO	chrX	179673156	179683724	10568	10568	16.26485616956851	16	171887.0	10	21	1.9576725447155787	0.0						
LOC111817777	T4	chrX	179719896	179730025	10129	10129	23.27544673709152	24	235757.0	18	25	1.2744403491438534	0.0	LOC111817777	1.0	129.0	-	Liftoff	False
MAGEB17	T4	chrX	180264523	180275546	11023	11023	25.294565907647645	25	278822.0	17	29	1.5411305643258748	0.0	MAGEB17	1.0	1023.0	-	Liftoff	False
GRPR	T4	chrX	180289267	180332398	43131	43131	18.007025109549975	18	776661.0	12	23	1.9172372429607054	0.0	GRPR	1.0	33131.0	-	Liftoff	False
23419at314147	BUSCO	chrX	180289293	180332374	43081	43081	18.00292472319584	18	775584.0	12	23	1.9138961152540788	0.0						
AP1S2	T3	chrX	180693832	180728644	34812	34812	26.45237274503045	26	920860.0	18	33	2.779188603058909	0.0	AP1S2	1.0	24812.0	+	Liftoff	False
ZRSR2	T4	chrX	180720547	180756908	36361	36361	25.07205522400374	24	911645.0	16	36	3.58254992069136	0.0	ZRSR2	1.0	26361.0	-	Liftoff	False
CA5B	T3	chrX	180761371	180824094	62723	62723	18.318049200452784	18	1148963.0	10	27	2.978712789742815	0.0	CA5B	1.0	52723.0	-	Liftoff	False
25370at314147	BUSCO	chrX	180762140	180804281	42141	42141	17.31147813293467	17	729523.0	10	23	2.5362259349281366	0.0						
