Chromosome	Start	End	Overlap	density	midpoint
chr22	20500001	21500000	21225	0.021225	21000000
chr22	21000001	22000000	20816	0.020816	21500000
chr22	21500001	22500000	21792	0.021792	22000000
chr22	22000001	23000000	25611	0.025611	22500000
chr22	22500001	23500000	24622	0.024622	23000000
chr22	23000001	24000000	21671	0.021671	23500000
chr22	23500001	24500000	23403	0.023403	24000000
chr22	24000001	25000000	23266	0.023266	24500000
chr22	24500001	25500000	21538	0.021538	25000000
chr22	25000001	26000000	20425	0.020425	25500000
chr22	25500001	26500000	20679	0.020679	26000000
chr22	26000001	27000000	19453	0.019453	26500000
chr22	26500001	27500000	18158	0.018158	27000000
chr22	27000001	28000000	22297	0.022297	27500000
chr22	27500001	28500000	24226	0.024226	28000000
chr22	28000001	29000000	24318	0.024318	28500000
chr22	28500001	29500000	23336	0.023336	29000000
chr22	29000001	30000000	21972	0.021972	29500000
chr22	29500001	30500000	22380	0.02238	30000000
chr22	30000001	31000000	27933	0.027933	30500000
chr22	30500001	31500000	27807	0.027807	31000000
chr22	31000001	32000000	21448	0.021448	31500000
chr22	31500001	32500000	22152	0.022152	32000000
chr22	32000001	33000000	21245	0.021245	32500000
chr22	32500001	33500000	19713	0.019713	33000000
chr22	33000001	34000000	22293	0.022293	33500000
chr22	33500001	34500000	23175	0.023175	34000000
chr22	34000001	35000000	20045	0.020045	34500000
chr22	34500001	35500000	18660	0.01866	35000000
chr22	35000001	36000000	20932	0.020932	35500000
chr22	35500001	36500000	25252	0.025252	36000000
chr22	36000001	37000000	23121	0.023121	36500000
chr22	36500001	37500000	21129	0.021129	37000000
chr22	37000001	38000000	20737	0.020737	37500000
chr22	37500001	38500000	22427	0.022427	38000000
chr22	38000001	39000000	25807	0.025807	38500000
chr22	38500001	39500000	26582	0.026582	39000000
chr22	39000001	40000000	30028	0.030028	39500000
chr22	39500001	40500000	30696	0.030696	40000000
chr22	40000001	41000000	26467	0.026467	40500000
chr22	40500001	41500000	23417	0.023417	41000000
chr22	41000001	42000000	21287	0.021287	41500000
chr22	41500001	42500000	18852	0.018852	42000000
chr22	42000001	43000000	20818	0.020818	42500000
chr22	42500001	43500000	20231	0.020231	43000000
chr22	43000001	44000000	22773	0.022773	43500000
chr22	43500001	44500000	24263	0.024263	44000000
chr22	44000001	45000000	13440	0.01344	44500000
chr22	44500001	45500000	4277	0.004277	45000000
chr22	45000001	46000000	10516	0.010516	45500000
chr22	45500001	46500000	16373	0.016373	46000000
chr22	46000001	47000000	8208	0.008208	46500000
chr22	46500001	47500000	13305	0.013305	47000000
chr22	47000001	48000000	24442	0.024442	47500000
chr22	47500001	48500000	21893	0.021893	48000000
chr22	48000001	49000000	17686	0.017686	48500000
chr22	48500001	49500000	20096	0.020096	49000000
chr22	49000001	50000000	18875	0.018875	49500000
chr22	49500001	50500000	14626	0.014626	50000000
chr22	50000001	51000000	17615	0.017615	50500000
chr22	50500001	51500000	25712	0.025712	51000000
chr22	51000001	52000000	29246	0.029246	51500000
chr22	51500001	52500000	25556	0.025556	52000000
chr22	52000001	53000000	25501	0.025501	52500000
chr22	52500001	53500000	31710	0.03171	53000000
chr22	53000001	54000000	50333	0.050333	53500000
chr22	53500001	54500000	47168	0.047168	54000000
chr22	54000001	55000000	26006	0.026006	54500000
chr22	54500001	55500000	23669	0.023669	55000000
chr22	55000001	56000000	25396	0.025396	55500000
chr22	55500001	56500000	28980	0.02898	56000000
chr22	56000001	57000000	30044	0.030044	56500000
chr22	56500001	57500000	26339	0.026339	57000000
chr22	57000001	58000000	24703	0.024703	57500000
chr22	57500001	58500000	28614	0.028614	58000000
chr22	58000001	59000000	27367	0.027367	58500000
chr22	58500001	59500000	19389	0.019389	59000000
chr22	59000001	60000000	20561	0.020561	59500000
chr22	59500001	60500000	22563	0.022563	60000000
chr22	60000001	61000000	19933	0.019933	60500000
chr22	60500001	61500000	22181	0.022181	61000000
chr22	61000001	62000000	23323	0.023323	61500000
chr22	61500001	62500000	23737	0.023737	62000000
chr22	62000001	63000000	24495	0.024495	62500000
chr22	62500001	63500000	24440	0.02444	63000000
chr22	63000001	64000000	28263	0.028263	63500000
chr22	63500001	64500000	31998	0.031998	64000000
chr22	64000001	65000000	30479	0.030479	64500000
chr22	64500001	65500000	25474	0.025474	65000000
chr22	65000001	66000000	22438	0.022438	65500000
chr22	65500001	66500000	24431	0.024431	66000000
chr22	66000001	67000000	24714	0.024714	66500000
chr22	66500001	67500000	22608	0.022608	67000000
chr22	67000001	68000000	21586	0.021586	67500000
chr22	67500001	68500000	20233	0.020233	68000000
chr22	68000001	69000000	20365	0.020365	68500000
chr22	68500001	69500000	18237	0.018237	69000000
chr22	69000001	70000000	21045	0.021045	69500000
chr22	69500001	70500000	22752	0.022752	70000000
chr22	70000001	71000000	22702	0.022702	70500000
chr22	70500001	71500000	27613	0.027613	71000000
chr22	71000001	72000000	27138	0.027138	71500000
chr22	71500001	72500000	26071	0.026071	72000000
chr22	72000001	73000000	28264	0.028264	72500000
chr22	72500001	73500000	24075	0.024075	73000000
chr22	73000001	74000000	21667	0.021667	73500000
chr22	73500001	74500000	24099	0.024099	74000000
chr22	74000001	75000000	22766	0.022766	74500000
chr22	74500001	75500000	20772	0.020772	75000000
chr22	75000001	76000000	21440	0.02144	75500000
chr22	75500001	76500000	23089	0.023089	76000000
chr22	76000001	77000000	23838	0.023838	76500000
chr22	76500001	77500000	25681	0.025681	77000000
chr22	77000001	78000000	31613	0.031613	77500000
chr22	77500001	78500000	34268	0.034268	78000000
chr22	78000001	79000000	29941	0.029941	78500000
chr22	78500001	79500000	40155	0.040155	79000000
chr22	79000001	80000000	47301	0.047301	79500000
chr22	79500001	80500000	48409	0.048409	80000000
chr22	80000001	81000000	57535	0.057535	80500000
chr22	80500001	81500000	63245	0.063245	81000000
chr22	81000001	82000000	61589	0.061589	81500000
chr22	81500001	82500000	41763	0.041763	82000000
chr22	82000001	83000000	16818	0.016818	82500000
chr22	82500001	83500000	9078	0.009078	83000000
chr22	83000001	84000000	21216	0.021216	83500000
chr22	83500001	84500000	20303	0.020303	84000000
chr22	84000001	85000000	10181	0.010181	84500000
chr23	1	1000000	39964	0.039964	500000
chr23	500001	1500000	43504	0.043504	1000000
chr23	1000001	2000000	47168	0.047168	1500000
chr23	1500001	2500000	54760	0.05476	2000000
chr23	2000001	3000000	55299	0.055299	2500000
chr23	2500001	3500000	36554	0.036554	3000000
chr23	3000001	4000000	25572	0.025572	3500000
chr23	3500001	4500000	25407	0.025407	4000000
chr23	4000001	5000000	34204	0.034204	4500000
chr23	4500001	5500000	38766	0.038766	5000000
chr23	5000001	6000000	32035	0.032035	5500000
chr23	5500001	6500000	23811	0.023811	6000000
chr23	6000001	7000000	21767	0.021767	6500000
chr23	6500001	7500000	22384	0.022384	7000000
chr23	7000001	8000000	20500	0.0205	7500000
chr23	7500001	8500000	21283	0.021283	8000000
chr23	8000001	9000000	19866	0.019866	8500000
chr23	8500001	9500000	22007	0.022007	9000000
chr23	9000001	10000000	23604	0.023604	9500000
chr23	9500001	10500000	19737	0.019737	10000000
chr23	10000001	11000000	17464	0.017464	10500000
chr23	10500001	11500000	18540	0.01854	11000000
chr23	11000001	12000000	19613	0.019613	11500000
chr23	11500001	12500000	18245	0.018245	12000000
chr23	12000001	13000000	22920	0.02292	12500000
chr23	12500001	13500000	25566	0.025566	13000000
chr23	13000001	14000000	24256	0.024256	13500000
chr23	13500001	14500000	21097	0.021097	14000000
chr23	14000001	15000000	16326	0.016326	14500000
chr23	14500001	15500000	15590	0.01559	15000000
chr23	15000001	16000000	17974	0.017974	15500000
chr23	15500001	16500000	19750	0.01975	16000000
chr23	16000001	17000000	21354	0.021354	16500000
chr23	16500001	17500000	20484	0.020484	17000000
chr23	17000001	18000000	18214	0.018214	17500000
chr23	17500001	18500000	18124	0.018124	18000000
chr23	18000001	19000000	40106	0.040106	18500000
chr23	18500001	19500000	41001	0.041001	19000000
chr23	19000001	20000000	20216	0.020216	19500000
chr23	19500001	20500000	22494	0.022494	20000000
chr23	20000001	21000000	20417	0.020417	20500000
chr23	20500001	21500000	17547	0.017547	21000000
chr23	21000001	22000000	17484	0.017484	21500000
chr23	21500001	22500000	16619	0.016619	22000000
chr23	22000001	23000000	19247	0.019247	22500000
chr23	22500001	23500000	22651	0.022651	23000000
chr23	23000001	24000000	21787	0.021787	23500000
chr23	23500001	24500000	18212	0.018212	24000000
chr23	24000001	25000000	23331	0.023331	24500000
chr23	24500001	25500000	27357	0.027357	25000000
chr23	25000001	26000000	20449	0.020449	25500000
chr23	25500001	26500000	16709	0.016709	26000000
chr23	26000001	27000000	19124	0.019124	26500000
chr23	26500001	27500000	20930	0.02093	27000000
chr23	27000001	28000000	24601	0.024601	27500000
chr23	27500001	28500000	25207	0.025207	28000000
chr23	28000001	29000000	22329	0.022329	28500000
chr23	28500001	29500000	23465	0.023465	29000000
chr23	29000001	30000000	21301	0.021301	29500000
chr23	29500001	30500000	20278	0.020278	30000000
chr23	30000001	31000000	21594	0.021594	30500000
chr23	30500001	31500000	19518	0.019518	31000000
chr23	31000001	32000000	20034	0.020034	31500000
chr23	31500001	32500000	20296	0.020296	32000000
chr23	32000001	33000000	20163	0.020163	32500000
chr23	32500001	33500000	21059	0.021059	33000000
chr23	33000001	34000000	21368	0.021368	33500000
chr23	33500001	34500000	23381	0.023381	34000000
chr23	34000001	35000000	21391	0.021391	34500000
chr23	34500001	35500000	20909	0.020909	35000000
chr23	35000001	36000000	24248	0.024248	35500000
chr23	35500001	36500000	25122	0.025122	36000000
chr23	36000001	37000000	25578	0.025578	36500000
chr23	36500001	37500000	27008	0.027008	37000000
chr23	37000001	38000000	23311	0.023311	37500000
chr23	37500001	38500000	19839	0.019839	38000000
chr23	38000001	39000000	21714	0.021714	38500000
chr23	38500001	39500000	23388	0.023388	39000000
chr23	39000001	40000000	23095	0.023095	39500000
chr23	39500001	40500000	22061	0.022061	40000000
chr23	40000001	41000000	22938	0.022938	40500000
chr23	40500001	41500000	25773	0.025773	41000000
chr23	41000001	42000000	25280	0.02528	41500000
chr23	41500001	42500000	21717	0.021717	42000000
chr23	42000001	43000000	21021	0.021021	42500000
chr23	42500001	43500000	19804	0.019804	43000000
chr23	43000001	44000000	23172	0.023172	43500000
chr23	43500001	44500000	27982	0.027982	44000000
chr23	44000001	45000000	23091	0.023091	44500000
chr23	44500001	45500000	22548	0.022548	45000000
chr23	45000001	46000000	24548	0.024548	45500000
chr23	45500001	46500000	20426	0.020426	46000000
chr23	46000001	47000000	18700	0.0187	46500000
chr23	46500001	47500000	19049	0.019049	47000000
chr23	47000001	48000000	20232	0.020232	47500000
chr23	47500001	48500000	22513	0.022513	48000000
chr23	48000001	49000000	23135	0.023135	48500000
chr23	48500001	49500000	21343	0.021343	49000000
chr23	49000001	50000000	21440	0.02144	49500000
chr23	49500001	50500000	20151	0.020151	50000000
chr23	50000001	51000000	19660	0.01966	50500000
chr23	50500001	51500000	22225	0.022225	51000000
chr23	51000001	52000000	20264	0.020264	51500000
chr23	51500001	52500000	18336	0.018336	52000000
chr23	52000001	53000000	19697	0.019697	52500000
chr23	52500001	53500000	23623	0.023623	53000000
chr23	53000001	54000000	24187	0.024187	53500000
chr23	53500001	54500000	25028	0.025028	54000000
chr23	54000001	55000000	27018	0.027018	54500000
chr23	54500001	55500000	25081	0.025081	55000000
chr23	55000001	56000000	21225	0.021225	55500000
chr23	55500001	56500000	22126	0.022126	56000000
chr23	56000001	57000000	21396	0.021396	56500000
chr23	56500001	57500000	19417	0.019417	57000000
chr23	57000001	58000000	21664	0.021664	57500000
chr23	57500001	58500000	22057	0.022057	58000000
chr23	58000001	59000000	18924	0.018924	58500000
chr23	58500001	59500000	23029	0.023029	59000000
chr23	59000001	60000000	26717	0.026717	59500000
chr23	59500001	60500000	24266	0.024266	60000000
chr23	60000001	61000000	22377	0.022377	60500000
chr23	60500001	61500000	19481	0.019481	61000000
chr23	61000001	62000000	23780	0.02378	61500000
chr23	61500001	62500000	22843	0.022843	62000000
chr23	62000001	63000000	18204	0.018204	62500000
chr23	62500001	63500000	21594	0.021594	63000000
chr23	63000001	64000000	24113	0.024113	63500000
chr23	63500001	64500000	19450	0.01945	64000000
chr23	64000001	65000000	15758	0.015758	64500000
chr23	64500001	65500000	19471	0.019471	65000000
chr23	65000001	66000000	20412	0.020412	65500000
chr23	65500001	66500000	19447	0.019447	66000000
chr23	66000001	67000000	23030	0.02303	66500000
chr23	66500001	67500000	26823	0.026823	67000000
chr23	67000001	68000000	27122	0.027122	67500000
chr23	67500001	68500000	22991	0.022991	68000000
chr23	68000001	69000000	21054	0.021054	68500000
chr23	68500001	69500000	23445	0.023445	69000000
chr23	69000001	70000000	23054	0.023054	69500000
chr23	69500001	70500000	23814	0.023814	70000000
chr23	70000001	71000000	24775	0.024775	70500000
chr23	70500001	71500000	22115	0.022115	71000000
chr23	71000001	72000000	20266	0.020266	71500000
chr23	71500001	72500000	21188	0.021188	72000000
chr23	72000001	73000000	25029	0.025029	72500000
chr23	72500001	73500000	24661	0.024661	73000000
chr23	73000001	74000000	24103	0.024103	73500000
chr23	73500001	74500000	25242	0.025242	74000000
chr23	74000001	75000000	25533	0.025533	74500000
chr23	74500001	75500000	23903	0.023903	75000000
chr23	75000001	76000000	22285	0.022285	75500000
chr23	75500001	76500000	22928	0.022928	76000000
chr23	76000001	77000000	22881	0.022881	76500000
chr23	76500001	77500000	21728	0.021728	77000000
chr23	77000001	78000000	20286	0.020286	77500000
chr23	77500001	78500000	21587	0.021587	78000000
chr23	78000001	79000000	22916	0.022916	78500000
chr23	78500001	79500000	28300	0.0283	79000000
chr23	79000001	80000000	30883	0.030883	79500000
chr23	79500001	80500000	31343	0.031343	80000000
chr23	80000001	81000000	33155	0.033155	80500000
chr23	80500001	81500000	33048	0.033048	81000000
chr23	81000001	82000000	26267	0.026267	81500000
chr23	81500001	82500000	19060	0.01906	82000000
chr24	1	1000000	53140	0.05314	500000
chr24	500001	1500000	29355	0.029355	1000000
chr24	1000001	2000000	31450	0.03145	1500000
chr24	1500001	2500000	35130	0.03513	2000000
chr24	2000001	3000000	33007	0.033007	2500000
chr24	2500001	3500000	28959	0.028959	3000000
chr24	3000001	4000000	31818	0.031818	3500000
chr24	3500001	4500000	28641	0.028641	4000000
chr24	4000001	5000000	23270	0.02327	4500000
chr24	4500001	5500000	26343	0.026343	5000000
chr24	5000001	6000000	22803	0.022803	5500000
chr24	5500001	6500000	22736	0.022736	6000000
chr24	6000001	7000000	28433	0.028433	6500000
chr24	6500001	7500000	27238	0.027238	7000000
chr24	7000001	8000000	21919	0.021919	7500000
chr24	7500001	8500000	19927	0.019927	8000000
chr24	8000001	9000000	20596	0.020596	8500000
chr24	8500001	9500000	21606	0.021606	9000000
chr24	9000001	10000000	19454	0.019454	9500000
chr24	9500001	10500000	17844	0.017844	10000000
chr24	10000001	11000000	17560	0.01756	10500000
chr24	10500001	11500000	18193	0.018193	11000000
chr24	11000001	12000000	17769	0.017769	11500000
chr24	11500001	12500000	18578	0.018578	12000000
chr24	12000001	13000000	21314	0.021314	12500000
chr24	12500001	13500000	25799	0.025799	13000000
chr24	13000001	14000000	24518	0.024518	13500000
chr24	13500001	14500000	20282	0.020282	14000000
chr24	14000001	15000000	24753	0.024753	14500000
chr24	14500001	15500000	21461	0.021461	15000000
chr24	15000001	16000000	16590	0.01659	15500000
chr24	15500001	16500000	18977	0.018977	16000000
chr24	16000001	17000000	23186	0.023186	16500000
chr24	16500001	17500000	27600	0.0276	17000000
chr24	17000001	18000000	26912	0.026912	17500000
chr24	17500001	18500000	22352	0.022352	18000000
chr24	18000001	19000000	18174	0.018174	18500000
chr24	18500001	19500000	19996	0.019996	19000000
chr24	19000001	20000000	23078	0.023078	19500000
chr24	19500001	20500000	23304	0.023304	20000000
chr24	20000001	21000000	20630	0.02063	20500000
chr24	20500001	21500000	18369	0.018369	21000000
chr24	21000001	22000000	21435	0.021435	21500000
chr24	21500001	22500000	27867	0.027867	22000000
chr24	22000001	23000000	25313	0.025313	22500000
chr24	22500001	23500000	19304	0.019304	23000000
chr24	23000001	24000000	21349	0.021349	23500000
chr24	23500001	24500000	21527	0.021527	24000000
chr24	24000001	25000000	20778	0.020778	24500000
chr24	24500001	25500000	22893	0.022893	25000000
chr24	25000001	26000000	20685	0.020685	25500000
chr24	25500001	26500000	18868	0.018868	26000000
chr24	26000001	27000000	22761	0.022761	26500000
chr24	26500001	27500000	24093	0.024093	27000000
chr24	27000001	28000000	23786	0.023786	27500000
chr24	27500001	28500000	27565	0.027565	28000000
chr24	28000001	29000000	27057	0.027057	28500000
chr24	28500001	29500000	23145	0.023145	29000000
chr24	29000001	30000000	19331	0.019331	29500000
chr24	29500001	30500000	18204	0.018204	30000000
chr24	30000001	31000000	24221	0.024221	30500000
chr24	30500001	31500000	27959	0.027959	31000000
chr24	31000001	32000000	24184	0.024184	31500000
chr24	31500001	32500000	21793	0.021793	32000000
chr24	32000001	33000000	24469	0.024469	32500000
chr24	32500001	33500000	29929	0.029929	33000000
chr24	33000001	34000000	30345	0.030345	33500000
chr24	33500001	34500000	24505	0.024505	34000000
chr24	34000001	35000000	23871	0.023871	34500000
chr24	34500001	35500000	23110	0.02311	35000000
chr24	35000001	36000000	25266	0.025266	35500000
chr24	35500001	36500000	25851	0.025851	36000000
chr24	36000001	37000000	20733	0.020733	36500000
chr24	36500001	37500000	20489	0.020489	37000000
chr24	37000001	38000000	19919	0.019919	37500000
chr24	37500001	38500000	20985	0.020985	38000000
chr24	38000001	39000000	20946	0.020946	38500000
chr24	38500001	39500000	18398	0.018398	39000000
chr24	39000001	40000000	20647	0.020647	39500000
chr24	39500001	40500000	25018	0.025018	40000000
chr24	40000001	41000000	24956	0.024956	40500000
chr24	40500001	41500000	24012	0.024012	41000000
chr24	41000001	42000000	21239	0.021239	41500000
chr24	41500001	42500000	24144	0.024144	42000000
chr24	42000001	43000000	31114	0.031114	42500000
chr24	42500001	43500000	31510	0.03151	43000000
chr24	43000001	44000000	29631	0.029631	43500000
chr24	43500001	44500000	21720	0.02172	44000000
chr24	44000001	45000000	18139	0.018139	44500000
chr24	44500001	45500000	18285	0.018285	45000000
chr24	45000001	46000000	17825	0.017825	45500000
chr24	45500001	46500000	19819	0.019819	46000000
chr24	46000001	47000000	21171	0.021171	46500000
chr24	46500001	47500000	21294	0.021294	47000000
chr24	47000001	48000000	20139	0.020139	47500000
chr24	47500001	48500000	24981	0.024981	48000000
chr24	48000001	49000000	28216	0.028216	48500000
chr24	48500001	49500000	23149	0.023149	49000000
chr24	49000001	50000000	22765	0.022765	49500000
chr24	49500001	50500000	25021	0.025021	50000000
chr24	50000001	51000000	234157	0.234157	50500000
chr24	50500001	51500000	722030	0.72203	51000000
chr24	51000001	52000000	1000000	1.0	51500000
chr24	51500001	52500000	1000000	1.0	52000000
chr24	52000001	53000000	1000000	1.0	52500000
chr24	52500001	53500000	1000000	1.0	53000000
chr24	53000001	54000000	1000000	1.0	53500000
chr24	53500001	54500000	1000000	1.0	54000000
chr24	54000001	55000000	1000000	1.0	54500000
chr24	54500001	55500000	828797	0.828797	55000000
chr24	55000001	56000000	339230	0.33923	55500000
chr24	55500001	56500000	22384	0.022384	56000000
chr24	56000001	57000000	25293	0.025293	56500000
chr24	56500001	57500000	27805	0.027805	57000000
chr24	57000001	58000000	23688	0.023688	57500000
chr24	57500001	58500000	21712	0.021712	58000000
chr24	58000001	59000000	30756	0.030756	58500000
chr24	58500001	59500000	32108	0.032108	59000000
chr24	59000001	60000000	31516	0.031516	59500000
chr24	59500001	60500000	30399	0.030399	60000000
chr24	60000001	61000000	23837	0.023837	60500000
chr24	60500001	61500000	34407	0.034407	61000000
chr24	61000001	62000000	37010	0.03701	61500000
chr24	61500001	62500000	52679	0.052679	62000000
chr24	62000001	63000000	49953	0.049953	62500000
chr24	62500001	63500000	292103	0.292103	63000000
chr24	63000001	64000000	781111	0.781111	63500000
chr24	63500001	64500000	1000000	1.0	64000000
chr25	1	1000000	11946	0.011946	500000
chr25	500001	1500000	133719	0.133719	1000000
chr25	1000001	2000000	239276	0.239276	1500000
chr25	1500001	2500000	229979	0.229979	2000000
chr25	2000001	3000000	235092	0.235092	2500000
chr25	2500001	3500000	231657	0.231657	3000000
chr25	3000001	4000000	224537	0.224537	3500000
chr25	3500001	4500000	140248	0.140248	4000000
chr25	4000001	5000000	39237	0.039237	4500000
chr25	4500001	5500000	23037	0.023037	5000000
chr25	5000001	6000000	24100	0.0241	5500000
chr25	5500001	6500000	26937	0.026937	6000000
chr25	6000001	7000000	25921	0.025921	6500000
chr25	6500001	7500000	23486	0.023486	7000000
chr25	7000001	8000000	20417	0.020417	7500000
chr25	7500001	8500000	17556	0.017556	8000000
chr25	8000001	9000000	18536	0.018536	8500000
chr25	8500001	9500000	19624	0.019624	9000000
chr25	9000001	10000000	26043	0.026043	9500000
chr25	9500001	10500000	24801	0.024801	10000000
chr25	10000001	11000000	20776	0.020776	10500000
chr25	10500001	11500000	24759	0.024759	11000000
chr25	11000001	12000000	42770	0.04277	11500000
chr25	11500001	12500000	44639	0.044639	12000000
chr25	12000001	13000000	32479	0.032479	12500000
chr25	12500001	13500000	32514	0.032514	13000000
chr25	13000001	14000000	29884	0.029884	13500000
chr25	13500001	14500000	31955	0.031955	14000000
chr25	14000001	15000000	28542	0.028542	14500000
chr25	14500001	15500000	30809	0.030809	15000000
chr25	15000001	16000000	36306	0.036306	15500000
chr25	15500001	16500000	28139	0.028139	16000000
chr25	16000001	17000000	38166	0.038166	16500000
chr25	16500001	17500000	68069	0.068069	17000000
chr25	17000001	18000000	64595	0.064595	17500000
chr25	17500001	18500000	37247	0.037247	18000000
chr25	18000001	19000000	29645	0.029645	18500000
chr25	18500001	19500000	32170	0.03217	19000000
chr25	19000001	20000000	32550	0.03255	19500000
chr25	19500001	20500000	41393	0.041393	20000000
chr25	20000001	21000000	36068	0.036068	20500000
chr25	20500001	21500000	23494	0.023494	21000000
chr25	21000001	22000000	39450	0.03945	21500000
chr25	21500001	22500000	37097	0.037097	22000000
chr25	22000001	23000000	20726	0.020726	22500000
chr25	22500001	23500000	21949	0.021949	23000000
chr25	23000001	24000000	25157	0.025157	23500000
chr25	23500001	24500000	23918	0.023918	24000000
chr25	24000001	25000000	21753	0.021753	24500000
chr25	24500001	25500000	21476	0.021476	25000000
chr25	25000001	26000000	19443	0.019443	25500000
chr25	25500001	26500000	20787	0.020787	26000000
chr25	26000001	27000000	21823	0.021823	26500000
chr25	26500001	27500000	21187	0.021187	27000000
chr25	27000001	28000000	20242	0.020242	27500000
chr25	27500001	28500000	18688	0.018688	28000000
chr25	28000001	29000000	23333	0.023333	28500000
chr25	28500001	29500000	23903	0.023903	29000000
chr25	29000001	30000000	21016	0.021016	29500000
chr25	29500001	30500000	20122	0.020122	30000000
chr25	30000001	31000000	22086	0.022086	30500000
chr25	30500001	31500000	22044	0.022044	31000000
chr25	31000001	32000000	15373	0.015373	31500000
chr25	31500001	32500000	14183	0.014183	32000000
chr25	32000001	33000000	18475	0.018475	32500000
chr25	32500001	33500000	19977	0.019977	33000000
chr25	33000001	34000000	17175	0.017175	33500000
chr25	33500001	34500000	16944	0.016944	34000000
chr25	34000001	35000000	19359	0.019359	34500000
chr25	34500001	35500000	19813	0.019813	35000000
chr25	35000001	36000000	21833	0.021833	35500000
chr25	35500001	36500000	26712	0.026712	36000000
chr25	36000001	37000000	30420	0.03042	36500000
chr25	36500001	37500000	26690	0.02669	37000000
chr25	37000001	38000000	17744	0.017744	37500000
chr25	37500001	38500000	17608	0.017608	38000000
chr25	38000001	39000000	23892	0.023892	38500000
chr25	38500001	39500000	27676	0.027676	39000000
chr25	39000001	40000000	23020	0.02302	39500000
chr25	39500001	40500000	20817	0.020817	40000000
chr25	40000001	41000000	23711	0.023711	40500000
chr25	40500001	41500000	23710	0.02371	41000000
chr25	41000001	42000000	23225	0.023225	41500000
chr25	41500001	42500000	17842	0.017842	42000000
chr25	42000001	43000000	17361	0.017361	42500000
chr25	42500001	43500000	20448	0.020448	43000000
chr25	43000001	44000000	22612	0.022612	43500000
chr25	43500001	44500000	21751	0.021751	44000000
chr25	44000001	45000000	18949	0.018949	44500000
chr25	44500001	45500000	21019	0.021019	45000000
chr25	45000001	46000000	24566	0.024566	45500000
chr25	45500001	46500000	26119	0.026119	46000000
chr25	46000001	47000000	21735	0.021735	46500000
chr25	46500001	47500000	18606	0.018606	47000000
chr25	47000001	48000000	12837	0.012837	47500000
chr25	47500001	48500000	6730	0.00673	48000000
chr25	48000001	49000000	5488	0.005488	48500000
chr25	48500001	49500000	4410	0.00441	49000000
chr25	49000001	50000000	3835	0.003835	49500000
chr25	49500001	50500000	3561	0.003561	50000000
chr25	50000001	51000000	2292	0.002292	50500000
chr25	50500001	51500000	631	0.000631	51000000
chr25	51000001	52000000	1294	0.001294	51500000
chr25	51500001	52500000	1512	0.001512	52000000
chr25	52000001	53000000	12501	0.012501	52500000
chr25	52500001	53500000	24916	0.024916	53000000
chr25	53000001	54000000	26057	0.026057	53500000
chr25	53500001	54500000	13300	0.0133	54000000
chr25	54000001	55000000	698	0.000698	54500000
chr25	54500001	55500000	1357	0.001357	55000000
chr25	55000001	56000000	1522	0.001522	55500000
chr25	55500001	56500000	1328	0.001328	56000000
chr25	56000001	57000000	2438	0.002438	56500000
chr25	56500001	57500000	3729	0.003729	57000000
chr25	57000001	58000000	4598	0.004598	57500000
chr25	57500001	58500000	5868	0.005868	58000000
chr25	58000001	59000000	6337	0.006337	58500000
chr25	58500001	59500000	9589	0.009589	59000000
chr25	59000001	60000000	19411	0.019411	59500000
chr26	1	1000000	49976	0.049976	500000
chr26	500001	1500000	38094	0.038094	1000000
chr26	1000001	2000000	37569	0.037569	1500000
chr26	1500001	2500000	39092	0.039092	2000000
chr26	2000001	3000000	45653	0.045653	2500000
chr26	2500001	3500000	47115	0.047115	3000000
chr26	3000001	4000000	29599	0.029599	3500000
chr26	3500001	4500000	24446	0.024446	4000000
chr26	4000001	5000000	22219	0.022219	4500000
chr26	4500001	5500000	21466	0.021466	5000000
chr26	5000001	6000000	28005	0.028005	5500000
chr26	5500001	6500000	26512	0.026512	6000000
chr26	6000001	7000000	22644	0.022644	6500000
chr26	6500001	7500000	27450	0.02745	7000000
chr26	7000001	8000000	29515	0.029515	7500000
chr26	7500001	8500000	27243	0.027243	8000000
chr26	8000001	9000000	24648	0.024648	8500000
chr26	8500001	9500000	21109	0.021109	9000000
chr26	9000001	10000000	21519	0.021519	9500000
chr26	9500001	10500000	22158	0.022158	10000000
chr26	10000001	11000000	20107	0.020107	10500000
chr26	10500001	11500000	18395	0.018395	11000000
chr26	11000001	12000000	20513	0.020513	11500000
chr26	11500001	12500000	21860	0.02186	12000000
chr26	12000001	13000000	23020	0.02302	12500000
chr26	12500001	13500000	22202	0.022202	13000000
chr26	13000001	14000000	20202	0.020202	13500000
chr26	13500001	14500000	20621	0.020621	14000000
chr26	14000001	15000000	19507	0.019507	14500000
chr26	14500001	15500000	20166	0.020166	15000000
chr26	15000001	16000000	23740	0.02374	15500000
chr26	15500001	16500000	25544	0.025544	16000000
chr26	16000001	17000000	23991	0.023991	16500000
chr26	16500001	17500000	23517	0.023517	17000000
chr26	17000001	18000000	23487	0.023487	17500000
chr26	17500001	18500000	23423	0.023423	18000000
chr26	18000001	19000000	25792	0.025792	18500000
chr26	18500001	19500000	26294	0.026294	19000000
chr26	19000001	20000000	34939	0.034939	19500000
chr26	19500001	20500000	46637	0.046637	20000000
chr26	20000001	21000000	52614	0.052614	20500000
chr26	20500001	21500000	66726	0.066726	21000000
chr26	21000001	22000000	65583	0.065583	21500000
chr26	21500001	22500000	37305	0.037305	22000000
