Chromosome	Start	End	Overlap	density	midpoint
chr22	72500001	73500000	344145	0.344145	73000000
chr22	73000001	74000000	368780	0.36878	73500000
chr22	73500001	74500000	392912	0.392912	74000000
chr22	74000001	75000000	411671	0.411671	74500000
chr22	74500001	75500000	394728	0.394728	75000000
chr22	75000001	76000000	354727	0.354727	75500000
chr22	75500001	76500000	367490	0.36749	76000000
chr22	76000001	77000000	438375	0.438375	76500000
chr22	76500001	77500000	467202	0.467202	77000000
chr22	77000001	78000000	380743	0.380743	77500000
chr22	77500001	78500000	269372	0.269372	78000000
chr22	78000001	79000000	217932	0.217932	78500000
chr22	78500001	79500000	210845	0.210845	79000000
chr22	79000001	80000000	284020	0.28402	79500000
chr22	79500001	80500000	307897	0.307897	80000000
chr22	80000001	81000000	297089	0.297089	80500000
chr22	80500001	81500000	443481	0.443481	81000000
chr22	81000001	82000000	460182	0.460182	81500000
chr22	81500001	82500000	409152	0.409152	82000000
chr22	82000001	83000000	721161	0.721161	82500000
chr22	82500001	83500000	990026	0.990026	83000000
chr22	83000001	84000000	992742	0.992742	83500000
chr22	83500001	84500000	993414	0.993414	84000000
chr22	84000001	85000000	990666	0.990666	84500000
chr23	1	1000000	589985	0.589985	500000
chr23	500001	1500000	452583	0.452583	1000000
chr23	1000001	2000000	411862	0.411862	1500000
chr23	1500001	2500000	378343	0.378343	2000000
chr23	2000001	3000000	371877	0.371877	2500000
chr23	2500001	3500000	337754	0.337754	3000000
chr23	3000001	4000000	454334	0.454334	3500000
chr23	3500001	4500000	620079	0.620079	4000000
chr23	4000001	5000000	493965	0.493965	4500000
chr23	4500001	5500000	352266	0.352266	5000000
chr23	5000001	6000000	340060	0.34006	5500000
chr23	5500001	6500000	316185	0.316185	6000000
chr23	6000001	7000000	367198	0.367198	6500000
chr23	6500001	7500000	432292	0.432292	7000000
chr23	7000001	8000000	408062	0.408062	7500000
chr23	7500001	8500000	407112	0.407112	8000000
chr23	8000001	9000000	423017	0.423017	8500000
chr23	8500001	9500000	408295	0.408295	9000000
chr23	9000001	10000000	368774	0.368774	9500000
chr23	9500001	10500000	320220	0.32022	10000000
chr23	10000001	11000000	341551	0.341551	10500000
chr23	10500001	11500000	455001	0.455001	11000000
chr23	11000001	12000000	469656	0.469656	11500000
chr23	11500001	12500000	369459	0.369459	12000000
chr23	12000001	13000000	481770	0.48177	12500000
chr23	12500001	13500000	566814	0.566814	13000000
chr23	13000001	14000000	436430	0.43643	13500000
chr23	13500001	14500000	379604	0.379604	14000000
chr23	14000001	15000000	388675	0.388675	14500000
chr23	14500001	15500000	400424	0.400424	15000000
chr23	15000001	16000000	444357	0.444357	15500000
chr23	15500001	16500000	389011	0.389011	16000000
chr23	16000001	17000000	373798	0.373798	16500000
chr23	16500001	17500000	486465	0.486465	17000000
chr23	17000001	18000000	454404	0.454404	17500000
chr23	17500001	18500000	458902	0.458902	18000000
chr23	18000001	19000000	462085	0.462085	18500000
chr23	18500001	19500000	425546	0.425546	19000000
chr23	19000001	20000000	489843	0.489843	19500000
chr23	19500001	20500000	471433	0.471433	20000000
chr23	20000001	21000000	435985	0.435985	20500000
chr23	20500001	21500000	431369	0.431369	21000000
chr23	21000001	22000000	389543	0.389543	21500000
chr23	21500001	22500000	347429	0.347429	22000000
chr23	22000001	23000000	388536	0.388536	22500000
chr23	22500001	23500000	436541	0.436541	23000000
chr23	23000001	24000000	405862	0.405862	23500000
chr23	23500001	24500000	304775	0.304775	24000000
chr23	24000001	25000000	368431	0.368431	24500000
chr23	24500001	25500000	485168	0.485168	25000000
chr23	25000001	26000000	418380	0.41838	25500000
chr23	25500001	26500000	395053	0.395053	26000000
chr23	26000001	27000000	383991	0.383991	26500000
chr23	26500001	27500000	417605	0.417605	27000000
chr23	27000001	28000000	467546	0.467546	27500000
chr23	27500001	28500000	486198	0.486198	28000000
chr23	28000001	29000000	479605	0.479605	28500000
chr23	28500001	29500000	435303	0.435303	29000000
chr23	29000001	30000000	443086	0.443086	29500000
chr23	29500001	30500000	459234	0.459234	30000000
chr23	30000001	31000000	435056	0.435056	30500000
chr23	30500001	31500000	394943	0.394943	31000000
chr23	31000001	32000000	442317	0.442317	31500000
chr23	31500001	32500000	529731	0.529731	32000000
chr23	32000001	33000000	498202	0.498202	32500000
chr23	32500001	33500000	463368	0.463368	33000000
chr23	33000001	34000000	482927	0.482927	33500000
chr23	33500001	34500000	460771	0.460771	34000000
chr23	34000001	35000000	409390	0.40939	34500000
chr23	34500001	35500000	510365	0.510365	35000000
chr23	35000001	36000000	549573	0.549573	35500000
chr23	35500001	36500000	471907	0.471907	36000000
chr23	36000001	37000000	526696	0.526696	36500000
chr23	36500001	37500000	616434	0.616434	37000000
chr23	37000001	38000000	556560	0.55656	37500000
chr23	37500001	38500000	467277	0.467277	38000000
chr23	38000001	39000000	465771	0.465771	38500000
chr23	38500001	39500000	433431	0.433431	39000000
chr23	39000001	40000000	447420	0.44742	39500000
chr23	39500001	40500000	463257	0.463257	40000000
chr23	40000001	41000000	552835	0.552835	40500000
chr23	40500001	41500000	584116	0.584116	41000000
chr23	41000001	42000000	462279	0.462279	41500000
chr23	41500001	42500000	435904	0.435904	42000000
chr23	42000001	43000000	435214	0.435214	42500000
chr23	42500001	43500000	417408	0.417408	43000000
chr23	43000001	44000000	516241	0.516241	43500000
chr23	43500001	44500000	565099	0.565099	44000000
chr23	44000001	45000000	424114	0.424114	44500000
chr23	44500001	45500000	384606	0.384606	45000000
chr23	45000001	46000000	470197	0.470197	45500000
chr23	45500001	46500000	420279	0.420279	46000000
chr23	46000001	47000000	360890	0.36089	46500000
chr23	46500001	47500000	423297	0.423297	47000000
chr23	47000001	48000000	488559	0.488559	47500000
chr23	47500001	48500000	482638	0.482638	48000000
chr23	48000001	49000000	484588	0.484588	48500000
chr23	48500001	49500000	506854	0.506854	49000000
chr23	49000001	50000000	487867	0.487867	49500000
chr23	49500001	50500000	480419	0.480419	50000000
chr23	50000001	51000000	459315	0.459315	50500000
chr23	50500001	51500000	503287	0.503287	51000000
chr23	51000001	52000000	470689	0.470689	51500000
chr23	51500001	52500000	418986	0.418986	52000000
chr23	52000001	53000000	441447	0.441447	52500000
chr23	52500001	53500000	552732	0.552732	53000000
chr23	53000001	54000000	587535	0.587535	53500000
chr23	53500001	54500000	538359	0.538359	54000000
chr23	54000001	55000000	550795	0.550795	54500000
chr23	54500001	55500000	505126	0.505126	55000000
chr23	55000001	56000000	517449	0.517449	55500000
chr23	55500001	56500000	496511	0.496511	56000000
chr23	56000001	57000000	440462	0.440462	56500000
chr23	56500001	57500000	372517	0.372517	57000000
chr23	57000001	58000000	389232	0.389232	57500000
chr23	57500001	58500000	461491	0.461491	58000000
chr23	58000001	59000000	494906	0.494906	58500000
chr23	58500001	59500000	505131	0.505131	59000000
chr23	59000001	60000000	472668	0.472668	59500000
chr23	59500001	60500000	455298	0.455298	60000000
chr23	60000001	61000000	474558	0.474558	60500000
chr23	60500001	61500000	462284	0.462284	61000000
chr23	61000001	62000000	428690	0.42869	61500000
chr23	61500001	62500000	426042	0.426042	62000000
chr23	62000001	63000000	505389	0.505389	62500000
chr23	62500001	63500000	537331	0.537331	63000000
chr23	63000001	64000000	474636	0.474636	63500000
chr23	63500001	64500000	387439	0.387439	64000000
chr23	64000001	65000000	316723	0.316723	64500000
chr23	64500001	65500000	403744	0.403744	65000000
chr23	65000001	66000000	501907	0.501907	65500000
chr23	65500001	66500000	532367	0.532367	66000000
chr23	66000001	67000000	522777	0.522777	66500000
chr23	66500001	67500000	493154	0.493154	67000000
chr23	67000001	68000000	503278	0.503278	67500000
chr23	67500001	68500000	514058	0.514058	68000000
chr23	68000001	69000000	502134	0.502134	68500000
chr23	68500001	69500000	473081	0.473081	69000000
chr23	69000001	70000000	494467	0.494467	69500000
chr23	69500001	70500000	499043	0.499043	70000000
chr23	70000001	71000000	471674	0.471674	70500000
chr23	70500001	71500000	461922	0.461922	71000000
chr23	71000001	72000000	430009	0.430009	71500000
chr23	71500001	72500000	464596	0.464596	72000000
chr23	72000001	73000000	513663	0.513663	72500000
chr23	72500001	73500000	507168	0.507168	73000000
chr23	73000001	74000000	425515	0.425515	73500000
chr23	73500001	74500000	356044	0.356044	74000000
chr23	74000001	75000000	385353	0.385353	74500000
chr23	74500001	75500000	415400	0.4154	75000000
chr23	75000001	76000000	429250	0.42925	75500000
chr23	75500001	76500000	397391	0.397391	76000000
chr23	76000001	77000000	357501	0.357501	76500000
chr23	76500001	77500000	390716	0.390716	77000000
chr23	77000001	78000000	467748	0.467748	77500000
chr23	77500001	78500000	510488	0.510488	78000000
chr23	78000001	79000000	449322	0.449322	78500000
chr23	78500001	79500000	387591	0.387591	79000000
chr23	79000001	80000000	423969	0.423969	79500000
chr23	79500001	80500000	382473	0.382473	80000000
chr23	80000001	81000000	428592	0.428592	80500000
chr23	80500001	81500000	549871	0.549871	81000000
chr23	81000001	82000000	395923	0.395923	81500000
chr23	81500001	82500000	358263	0.358263	82000000
chr24	1	1000000	537565	0.537565	500000
chr24	500001	1500000	425349	0.425349	1000000
chr24	1000001	2000000	396728	0.396728	1500000
chr24	1500001	2500000	446271	0.446271	2000000
chr24	2000001	3000000	503981	0.503981	2500000
chr24	2500001	3500000	464551	0.464551	3000000
chr24	3000001	4000000	460928	0.460928	3500000
chr24	3500001	4500000	435132	0.435132	4000000
chr24	4000001	5000000	499813	0.499813	4500000
chr24	4500001	5500000	496952	0.496952	5000000
chr24	5000001	6000000	322876	0.322876	5500000
chr24	5500001	6500000	315134	0.315134	6000000
chr24	6000001	7000000	383725	0.383725	6500000
chr24	6500001	7500000	436975	0.436975	7000000
chr24	7000001	8000000	509558	0.509558	7500000
chr24	7500001	8500000	524344	0.524344	8000000
chr24	8000001	9000000	445958	0.445958	8500000
chr24	8500001	9500000	385396	0.385396	9000000
chr24	9000001	10000000	359411	0.359411	9500000
chr24	9500001	10500000	299849	0.299849	10000000
chr24	10000001	11000000	259912	0.259912	10500000
chr24	10500001	11500000	215109	0.215109	11000000
chr24	11000001	12000000	286681	0.286681	11500000
chr24	11500001	12500000	448672	0.448672	12000000
chr24	12000001	13000000	491594	0.491594	12500000
chr24	12500001	13500000	493389	0.493389	13000000
chr24	13000001	14000000	505723	0.505723	13500000
chr24	13500001	14500000	453756	0.453756	14000000
chr24	14000001	15000000	357926	0.357926	14500000
chr24	14500001	15500000	351947	0.351947	15000000
chr24	15000001	16000000	345265	0.345265	15500000
chr24	15500001	16500000	520926	0.520926	16000000
chr24	16000001	17000000	736405	0.736405	16500000
chr24	16500001	17500000	597767	0.597767	17000000
chr24	17000001	18000000	488370	0.48837	17500000
chr24	17500001	18500000	512098	0.512098	18000000
chr24	18000001	19000000	392064	0.392064	18500000
chr24	18500001	19500000	331911	0.331911	19000000
chr24	19000001	20000000	403350	0.40335	19500000
chr24	19500001	20500000	466754	0.466754	20000000
chr24	20000001	21000000	506606	0.506606	20500000
chr24	20500001	21500000	558097	0.558097	21000000
chr24	21000001	22000000	580233	0.580233	21500000
chr24	21500001	22500000	533854	0.533854	22000000
chr24	22000001	23000000	480559	0.480559	22500000
chr24	22500001	23500000	396717	0.396717	23000000
chr24	23000001	24000000	403566	0.403566	23500000
chr24	23500001	24500000	453789	0.453789	24000000
chr24	24000001	25000000	469926	0.469926	24500000
chr24	24500001	25500000	476192	0.476192	25000000
chr24	25000001	26000000	484138	0.484138	25500000
chr24	25500001	26500000	477344	0.477344	26000000
chr24	26000001	27000000	468059	0.468059	26500000
chr24	26500001	27500000	542746	0.542746	27000000
chr24	27000001	28000000	517827	0.517827	27500000
chr24	27500001	28500000	556103	0.556103	28000000
chr24	28000001	29000000	684212	0.684212	28500000
chr24	28500001	29500000	702985	0.702985	29000000
chr24	29000001	30000000	635873	0.635873	29500000
chr24	29500001	30500000	480891	0.480891	30000000
chr24	30000001	31000000	490441	0.490441	30500000
chr24	30500001	31500000	589286	0.589286	31000000
chr24	31000001	32000000	518865	0.518865	31500000
chr24	31500001	32500000	456021	0.456021	32000000
chr24	32000001	33000000	483521	0.483521	32500000
chr24	32500001	33500000	536123	0.536123	33000000
chr24	33000001	34000000	578922	0.578922	33500000
chr24	33500001	34500000	457242	0.457242	34000000
chr24	34000001	35000000	381563	0.381563	34500000
chr24	34500001	35500000	368068	0.368068	35000000
chr24	35000001	36000000	291605	0.291605	35500000
chr24	35500001	36500000	302704	0.302704	36000000
chr24	36000001	37000000	334342	0.334342	36500000
chr24	36500001	37500000	381302	0.381302	37000000
chr24	37000001	38000000	396029	0.396029	37500000
chr24	37500001	38500000	418363	0.418363	38000000
chr24	38000001	39000000	426333	0.426333	38500000
chr24	38500001	39500000	355039	0.355039	39000000
chr24	39000001	40000000	279127	0.279127	39500000
chr24	39500001	40500000	364292	0.364292	40000000
chr24	40000001	41000000	477069	0.477069	40500000
chr24	40500001	41500000	481898	0.481898	41000000
chr24	41000001	42000000	419717	0.419717	41500000
chr24	41500001	42500000	417438	0.417438	42000000
chr24	42000001	43000000	531890	0.53189	42500000
chr24	42500001	43500000	672824	0.672824	43000000
chr24	43000001	44000000	692340	0.69234	43500000
chr24	43500001	44500000	406147	0.406147	44000000
chr24	44000001	45000000	242527	0.242527	44500000
chr24	44500001	45500000	305296	0.305296	45000000
chr24	45000001	46000000	364097	0.364097	45500000
chr24	45500001	46500000	352636	0.352636	46000000
chr24	46000001	47000000	386327	0.386327	46500000
chr24	46500001	47500000	414150	0.41415	47000000
chr24	47000001	48000000	410108	0.410108	47500000
chr24	47500001	48500000	470571	0.470571	48000000
chr24	48000001	49000000	458098	0.458098	48500000
chr24	48500001	49500000	388358	0.388358	49000000
chr24	49000001	50000000	393951	0.393951	49500000
chr24	49500001	50500000	465195	0.465195	50000000
chr24	50000001	51000000	585457	0.585457	50500000
chr24	50500001	51500000	836218	0.836218	51000000
chr24	51000001	52000000	1000000	1.0	51500000
chr24	51500001	52500000	999998	0.999998	52000000
chr24	52000001	53000000	999998	0.999998	52500000
chr24	52500001	53500000	997502	0.997502	53000000
chr24	53000001	54000000	997502	0.997502	53500000
chr24	53500001	54500000	1000000	1.0	54000000
chr24	54000001	55000000	999888	0.999888	54500000
chr24	54500001	55500000	927383	0.927383	55000000
chr24	55000001	56000000	661624	0.661624	55500000
chr24	55500001	56500000	401627	0.401627	56000000
chr24	56000001	57000000	380381	0.380381	56500000
chr24	56500001	57500000	342243	0.342243	57000000
chr24	57000001	58000000	298768	0.298768	57500000
chr24	57500001	58500000	328769	0.328769	58000000
chr24	58000001	59000000	350338	0.350338	58500000
chr24	58500001	59500000	326366	0.326366	59000000
chr24	59000001	60000000	265389	0.265389	59500000
chr24	59500001	60500000	333453	0.333453	60000000
chr24	60000001	61000000	324015	0.324015	60500000
chr24	60500001	61500000	240281	0.240281	61000000
chr24	61000001	62000000	432136	0.432136	61500000
chr24	61500001	62500000	428477	0.428477	62000000
chr24	62000001	63000000	294315	0.294315	62500000
chr24	62500001	63500000	581853	0.581853	63000000
chr24	63000001	64000000	903596	0.903596	63500000
chr24	63500001	64500000	999998	0.999998	64000000
chr25	1	1000000	982777	0.982777	500000
chr25	500001	1500000	672964	0.672964	1000000
chr25	1000001	2000000	351326	0.351326	1500000
chr25	1500001	2500000	324296	0.324296	2000000
chr25	2000001	3000000	328866	0.328866	2500000
chr25	2500001	3500000	324977	0.324977	3000000
chr25	3000001	4000000	317084	0.317084	3500000
chr25	3500001	4500000	448647	0.448647	4000000
chr25	4000001	5000000	605952	0.605952	4500000
chr25	4500001	5500000	545243	0.545243	5000000
chr25	5000001	6000000	365585	0.365585	5500000
chr25	5500001	6500000	442241	0.442241	6000000
chr25	6000001	7000000	476028	0.476028	6500000
chr25	6500001	7500000	275999	0.275999	7000000
chr25	7000001	8000000	251141	0.251141	7500000
chr25	7500001	8500000	364509	0.364509	8000000
chr25	8000001	9000000	451984	0.451984	8500000
chr25	8500001	9500000	401358	0.401358	9000000
chr25	9000001	10000000	301173	0.301173	9500000
chr25	9500001	10500000	403501	0.403501	10000000
chr25	10000001	11000000	572943	0.572943	10500000
chr25	10500001	11500000	519825	0.519825	11000000
chr25	11000001	12000000	411910	0.41191	11500000
chr25	11500001	12500000	371785	0.371785	12000000
chr25	12000001	13000000	282956	0.282956	12500000
chr25	12500001	13500000	215143	0.215143	13000000
chr25	13000001	14000000	237777	0.237777	13500000
chr25	13500001	14500000	265268	0.265268	14000000
chr25	14000001	15000000	241046	0.241046	14500000
chr25	14500001	15500000	293899	0.293899	15000000
chr25	15000001	16000000	415046	0.415046	15500000
chr25	15500001	16500000	435135	0.435135	16000000
chr25	16000001	17000000	524458	0.524458	16500000
chr25	16500001	17500000	509598	0.509598	17000000
chr25	17000001	18000000	362340	0.36234	17500000
chr25	17500001	18500000	378055	0.378055	18000000
chr25	18000001	19000000	372190	0.37219	18500000
chr25	18500001	19500000	398895	0.398895	19000000
chr25	19000001	20000000	451196	0.451196	19500000
chr25	19500001	20500000	417492	0.417492	20000000
chr25	20000001	21000000	429377	0.429377	20500000
chr25	20500001	21500000	455404	0.455404	21000000
chr25	21000001	22000000	391727	0.391727	21500000
chr25	21500001	22500000	345265	0.345265	22000000
chr25	22000001	23000000	389272	0.389272	22500000
chr25	22500001	23500000	369239	0.369239	23000000
chr25	23000001	24000000	398415	0.398415	23500000
chr25	23500001	24500000	456428	0.456428	24000000
chr25	24000001	25000000	408529	0.408529	24500000
chr25	24500001	25500000	380407	0.380407	25000000
chr25	25000001	26000000	350435	0.350435	25500000
chr25	25500001	26500000	359721	0.359721	26000000
chr25	26000001	27000000	396218	0.396218	26500000
chr25	26500001	27500000	407340	0.40734	27000000
chr25	27000001	28000000	408023	0.408023	27500000
chr25	27500001	28500000	448208	0.448208	28000000
chr25	28000001	29000000	473160	0.47316	28500000
chr25	28500001	29500000	468287	0.468287	29000000
chr25	29000001	30000000	496437	0.496437	29500000
chr25	29500001	30500000	461756	0.461756	30000000
chr25	30000001	31000000	448618	0.448618	30500000
chr25	30500001	31500000	485963	0.485963	31000000
chr25	31000001	32000000	470969	0.470969	31500000
chr25	31500001	32500000	453799	0.453799	32000000
chr25	32000001	33000000	467385	0.467385	32500000
chr25	32500001	33500000	395491	0.395491	33000000
chr25	33000001	34000000	367774	0.367774	33500000
chr25	33500001	34500000	408628	0.408628	34000000
chr25	34000001	35000000	350913	0.350913	34500000
chr25	34500001	35500000	282999	0.282999	35000000
chr25	35000001	36000000	351220	0.35122	35500000
chr25	35500001	36500000	402131	0.402131	36000000
chr25	36000001	37000000	478858	0.478858	36500000
chr25	36500001	37500000	419595	0.419595	37000000
chr25	37000001	38000000	220272	0.220272	37500000
chr25	37500001	38500000	264963	0.264963	38000000
chr25	38000001	39000000	309912	0.309912	38500000
chr25	38500001	39500000	363675	0.363675	39000000
chr25	39000001	40000000	353030	0.35303	39500000
chr25	39500001	40500000	301152	0.301152	40000000
chr25	40000001	41000000	396429	0.396429	40500000
chr25	40500001	41500000	477644	0.477644	41000000
chr25	41000001	42000000	439465	0.439465	41500000
chr25	41500001	42500000	307557	0.307557	42000000
chr25	42000001	43000000	302626	0.302626	42500000
chr25	42500001	43500000	313839	0.313839	43000000
chr25	43000001	44000000	422723	0.422723	43500000
chr25	43500001	44500000	459696	0.459696	44000000
chr25	44000001	45000000	339298	0.339298	44500000
chr25	44500001	45500000	352021	0.352021	45000000
chr25	45000001	46000000	374093	0.374093	45500000
chr25	45500001	46500000	384358	0.384358	46000000
chr25	46000001	47000000	480620	0.48062	46500000
chr25	46500001	47500000	587152	0.587152	47000000
chr25	47000001	48000000	801188	0.801188	47500000
chr25	47500001	48500000	999546	0.999546	48000000
chr25	48000001	49000000	999420	0.99942	48500000
chr25	48500001	49500000	998928	0.998928	49000000
chr25	49000001	50000000	997931	0.997931	49500000
chr25	49500001	50500000	998088	0.998088	50000000
chr25	50000001	51000000	999153	0.999153	50500000
chr25	50500001	51500000	999395	0.999395	51000000
chr25	51000001	52000000	999015	0.999015	51500000
chr25	51500001	52500000	998454	0.998454	52000000
chr25	52000001	53000000	998711	0.998711	52500000
chr25	52500001	53500000	999222	0.999222	53000000
chr25	53000001	54000000	999192	0.999192	53500000
chr25	53500001	54500000	999193	0.999193	54000000
chr25	54000001	55000000	999424	0.999424	54500000
chr25	54500001	55500000	999046	0.999046	55000000
chr25	55000001	56000000	999044	0.999044	55500000
chr25	55500001	56500000	999135	0.999135	56000000
chr25	56000001	57000000	998814	0.998814	56500000
chr25	56500001	57500000	997994	0.997994	57000000
chr25	57000001	58000000	998278	0.998278	57500000
chr25	57500001	58500000	999168	0.999168	58000000
chr25	58000001	59000000	998946	0.998946	58500000
chr25	58500001	59500000	998952	0.998952	59000000
chr25	59000001	60000000	999029	0.999029	59500000
chr26	1	1000000	580069	0.580069	500000
chr26	500001	1500000	621002	0.621002	1000000
chr26	1000001	2000000	517427	0.517427	1500000
chr26	1500001	2500000	458336	0.458336	2000000
chr26	2000001	3000000	492522	0.492522	2500000
chr26	2500001	3500000	439531	0.439531	3000000
chr26	3000001	4000000	414480	0.41448	3500000
chr26	3500001	4500000	385845	0.385845	4000000
chr26	4000001	5000000	340755	0.340755	4500000
chr26	4500001	5500000	364085	0.364085	5000000
chr26	5000001	6000000	424981	0.424981	5500000
chr26	5500001	6500000	536165	0.536165	6000000
chr26	6000001	7000000	588215	0.588215	6500000
chr26	6500001	7500000	481596	0.481596	7000000
chr26	7000001	8000000	427901	0.427901	7500000
chr26	7500001	8500000	393890	0.39389	8000000
chr26	8000001	9000000	327907	0.327907	8500000
chr26	8500001	9500000	373465	0.373465	9000000
chr26	9000001	10000000	449980	0.44998	9500000
chr26	9500001	10500000	462947	0.462947	10000000
chr26	10000001	11000000	478518	0.478518	10500000
chr26	10500001	11500000	415583	0.415583	11000000
chr26	11000001	12000000	355813	0.355813	11500000
chr26	11500001	12500000	462941	0.462941	12000000
chr26	12000001	13000000	630490	0.63049	12500000
chr26	12500001	13500000	578605	0.578605	13000000
chr26	13000001	14000000	403835	0.403835	13500000
chr26	13500001	14500000	346332	0.346332	14000000
chr26	14000001	15000000	281265	0.281265	14500000
chr26	14500001	15500000	322378	0.322378	15000000
chr26	15000001	16000000	462021	0.462021	15500000
chr26	15500001	16500000	463267	0.463267	16000000
chr26	16000001	17000000	381927	0.381927	16500000
chr26	16500001	17500000	326992	0.326992	17000000
chr26	17000001	18000000	384164	0.384164	17500000
chr26	17500001	18500000	465378	0.465378	18000000
chr26	18000001	19000000	469198	0.469198	18500000
chr26	18500001	19500000	440035	0.440035	19000000
chr26	19000001	20000000	471611	0.471611	19500000
chr26	19500001	20500000	530740	0.53074	20000000
chr26	20000001	21000000	576844	0.576844	20500000
chr26	20500001	21500000	631162	0.631162	21000000
chr26	21000001	22000000	587046	0.587046	21500000
chr26	21500001	22500000	678896	0.678896	22000000
chr26	22000001	23000000	875964	0.875964	22500000
chr26	22500001	23500000	942614	0.942614	23000000
chr26	23000001	24000000	967887	0.967887	23500000
chr26	23500001	24500000	972327	0.972327	24000000
chr26	24000001	25000000	950382	0.950382	24500000
chr26	24500001	25500000	952333	0.952333	25000000
chr26	25000001	26000000	914447	0.914447	25500000
chr26	25500001	26500000	689640	0.68964	26000000
chr26	26000001	27000000	667237	0.667237	26500000
chr26	26500001	27500000	743145	0.743145	27000000
chr26	27000001	28000000	645550	0.64555	27500000
chr26	27500001	28500000	639553	0.639553	28000000
chr26	28000001	29000000	659250	0.65925	28500000
chr26	28500001	29500000	598705	0.598705	29000000
chr26	29000001	30000000	520569	0.520569	29500000
chr26	29500001	30500000	526170	0.52617	30000000
chr26	30000001	31000000	469733	0.469733	30500000
chr26	30500001	31500000	331936	0.331936	31000000
chr26	31000001	32000000	343211	0.343211	31500000
chr26	31500001	32500000	417982	0.417982	32000000
chr26	32000001	33000000	437277	0.437277	32500000
chr26	32500001	33500000	480173	0.480173	33000000
chr26	33000001	34000000	467486	0.467486	33500000
chr26	33500001	34500000	332844	0.332844	34000000
chr26	34000001	35000000	250837	0.250837	34500000
chr26	34500001	35500000	303246	0.303246	35000000
chr26	35000001	36000000	470345	0.470345	35500000
chr26	35500001	36500000	477706	0.477706	36000000
chr26	36000001	37000000	374638	0.374638	36500000
chr26	36500001	37500000	370671	0.370671	37000000
chr26	37000001	38000000	464140	0.46414	37500000
chr26	37500001	38500000	542058	0.542058	38000000
chr26	38000001	39000000	457515	0.457515	38500000
chr26	38500001	39500000	311709	0.311709	39000000
chr26	39000001	40000000	353360	0.35336	39500000
chr26	39500001	40500000	447036	0.447036	40000000
chr26	40000001	41000000	446981	0.446981	40500000
chr26	40500001	41500000	465961	0.465961	41000000
chr26	41000001	42000000	464527	0.464527	41500000
chr26	41500001	42500000	504965	0.504965	42000000
chr26	42000001	43000000	515419	0.515419	42500000
chr26	42500001	43500000	415499	0.415499	43000000
chr26	43000001	44000000	383432	0.383432	43500000
chr26	43500001	44500000	451419	0.451419	44000000
chr26	44000001	45000000	418967	0.418967	44500000
chr26	44500001	45500000	394367	0.394367	45000000
chr26	45000001	46000000	469785	0.469785	45500000
chr26	45500001	46500000	489668	0.489668	46000000
chr26	46000001	47000000	429793	0.429793	46500000
chr26	46500001	47500000	378758	0.378758	47000000
chr26	47000001	48000000	447340	0.44734	47500000
chr26	47500001	48500000	522189	0.522189	48000000
chr26	48000001	49000000	487458	0.487458	48500000
chr26	48500001	49500000	473057	0.473057	49000000
chr26	49000001	50000000	434673	0.434673	49500000
chr26	49500001	50500000	379042	0.379042	50000000
chr26	50000001	51000000	378300	0.3783	50500000
chr26	50500001	51500000	391490	0.39149	51000000
chr26	51000001	52000000	392385	0.392385	51500000
chr26	51500001	52500000	364411	0.364411	52000000
chr26	52000001	53000000	380421	0.380421	52500000
chr27	1	1000000	473836	0.473836	500000
chr27	500001	1500000	427172	0.427172	1000000
chr27	1000001	2000000	418833	0.418833	1500000
chr27	1500001	2500000	465095	0.465095	2000000
chr27	2000001	3000000	462231	0.462231	2500000
chr27	2500001	3500000	360775	0.360775	3000000
chr27	3000001	4000000	376101	0.376101	3500000
chr27	3500001	4500000	408206	0.408206	4000000
chr27	4000001	5000000	368110	0.36811	4500000
chr27	4500001	5500000	469119	0.469119	5000000
chr27	5000001	6000000	570744	0.570744	5500000
chr27	5500001	6500000	482386	0.482386	6000000
chr27	6000001	7000000	457353	0.457353	6500000
chr27	6500001	7500000	489700	0.4897	7000000
chr27	7000001	8000000	463792	0.463792	7500000
chr27	7500001	8500000	452676	0.452676	8000000
chr27	8000001	9000000	387012	0.387012	8500000
chr27	8500001	9500000	364304	0.364304	9000000
chr27	9000001	10000000	367264	0.367264	9500000
chr27	9500001	10500000	417809	0.417809	10000000
chr27	10000001	11000000	544271	0.544271	10500000
chr27	10500001	11500000	582628	0.582628	11000000
chr27	11000001	12000000	509489	0.509489	11500000
chr27	11500001	12500000	375263	0.375263	12000000
chr27	12000001	13000000	422596	0.422596	12500000
chr27	12500001	13500000	553206	0.553206	13000000
chr27	13000001	14000000	489048	0.489048	13500000
chr27	13500001	14500000	433058	0.433058	14000000
chr27	14000001	15000000	482339	0.482339	14500000
chr27	14500001	15500000	486300	0.4863	15000000
chr27	15000001	16000000	466060	0.46606	15500000
chr27	15500001	16500000	465402	0.465402	16000000
chr27	16000001	17000000	488836	0.488836	16500000
chr27	16500001	17500000	465798	0.465798	17000000
chr27	17000001	18000000	455457	0.455457	17500000
chr27	17500001	18500000	577518	0.577518	18000000
chr27	18000001	19000000	568216	0.568216	18500000
chr27	18500001	19500000	481870	0.48187	19000000
chr27	19000001	20000000	421394	0.421394	19500000
chr27	19500001	20500000	333565	0.333565	20000000
chr27	20000001	21000000	362555	0.362555	20500000
chr27	20500001	21500000	453785	0.453785	21000000
chr27	21000001	22000000	412012	0.412012	21500000
